# timestamp_s, ang_vel_x, ang_vel_y, ang_vel_z, lin_acc_x, lin_acc_y, lin_acc_z
0.078105088,0.157396308,0.158862740,-0.058965941,0.274772578,-9.442605436,-9.324386476
0.079106048,0.026368791,0.010790982,-0.038725912,0.049640742,-8.858220671,-8.107716554
0.080108032,-0.041808133,-0.070169110,-0.016355363,-0.937107305,-7.191287077,-5.295963625
0.081108992,0.053000401,-0.048863821,-0.016355363,-1.646033086,-6.348240202,-3.710460695
0.082110208,0.217051125,0.008660453,-0.038725912,-1.363420781,-7.224817350,-4.946290773
0.083110912,0.267118536,0.002268867,-0.066422792,-0.362302617,-8.637878874,-7.681403078
0.084112128,0.132895226,-0.085082816,-0.074944899,0.504694453,-8.839060514,-9.262115968
0.085113856,-0.072700794,-0.185217656,-0.053639619,0.452004024,-7.267927702,-8.433439210
0.086114816,-0.161530187,-0.208425574,-0.005429857,-0.396051601,-5.159874942,-6.332574498
0.087117056,-0.069917454,-0.124269692,0.036115453,-0.966066250,-4.345568302,-5.503897740
0.088118016,0.103720637,0.006757825,0.049963890,-0.472692226,-5.231725528,-6.792418248
0.089119232,0.186811259,0.078130543,0.040376512,0.581116367,-6.649577091,-8.880875279
0.090120960,0.115438546,0.049368399,0.026528074,1.270881992,-7.095050724,-9.637701451
0.091122176,-0.017719500,-0.018808520,0.019071223,1.290042149,-6.208893497,-8.109678990
0.092122880,-0.065656396,-0.048635921,0.009483844,0.700867344,-5.073654239,-5.594908482
0.093125120,0.017434224,-0.007090612,-0.012886708,0.260183750,-5.083234317,-4.339918248
0.094126080,0.126091194,0.056825250,-0.038453052,0.432625156,-6.448395450,-5.293136021
0.095127040,0.126976609,0.069342233,-0.042695686,0.638957437,-7.973072180,-7.114333786
0.096129024,-0.027486734,0.023535860,-0.020325133,0.361135171,-8.365855383,-8.129822067
0.097129984,-0.223495391,-0.024401038,0.018024383,-0.453171469,-7.513228430,-7.588547653
0.098130944,-0.319369157,-0.008422071,0.043590729,-1.320168540,-6.416309485,-6.414988083
0.099132928,-0.271432290,0.076799084,0.042525464,-1.454289633,-6.148067297,-6.055735153
0.100134144,-0.160644772,0.156693916,0.027611762,-0.917805258,-6.919263586,-7.008952927
0.101136128,-0.102055245,0.163085503,0.018024383,-0.481911704,-8.001812415,-8.536975388
0.102137088,-0.134013161,0.103430686,0.025481233,-0.534602133,-8.519136633,-9.231531052
0.103138048,-0.188341648,0.038449564,0.040394935,-0.946545493,-8.150303625,-8.283103317
0.104140032,-0.158848213,0.033608912,0.050138758,-1.120172782,-7.385002458,-6.255204186
0.105140992,-0.019298588,0.081545811,0.041616643,-0.497467704,-7.025749528,-4.703231529
0.106141952,0.162861622,0.109242678,0.023507149,0.546760812,-7.408952653,-4.578690514
0.107144192,0.274714380,0.053848932,0.006462918,0.934753976,-8.208889176,-5.728299889
0.108144896,0.252343826,-0.053742768,-0.009516049,0.422219796,-8.855544450,-7.256322350
0.109146112,0.123446842,-0.124050216,-0.035082391,-0.301076102,-8.903444840,-8.195170006
0.110148096,-0.025690175,-0.108071250,-0.065975056,-0.669909110,-8.199309098,-8.214330162
0.111149056,-0.116237635,-0.022850103,-0.080888758,-0.372926688,-6.987429215,-7.716166100
0.112150784,-0.115172371,0.055979461,-0.061713998,0.288098702,-5.761179215,-7.184471764
0.113152000,-0.040984817,0.074345830,-0.018613159,0.487237927,-4.998446499,-6.916569420
0.114152960,0.063411089,0.055171066,0.018671092,0.108824841,-5.075087124,-7.021950280
0.115155200,0.147566980,0.050910008,0.021866886,-0.298328479,-5.908553921,-7.347672936
0.116156160,0.169937525,0.082867945,-0.005829988,-0.168997424,-6.924042203,-7.544064537
0.117157120,0.123065894,0.113760606,-0.037787919,0.391437146,-7.470106656,-7.309352623
0.118159104,0.042105801,0.105238490,-0.048440568,0.750690076,-7.177914273,-6.394455162
0.119160064,-0.013287950,0.069019508,-0.038853183,0.635729138,-6.354027554,-4.952653405
0.120161024,-0.002635302,0.046648950,-0.027135275,0.242945935,-5.817543179,-3.903634850
0.121162752,0.045301595,0.055171066,-0.025004746,-0.068406604,-6.234276578,-4.291628014
0.122163968,0.048179681,0.064082054,-0.028792571,-0.255703682,-7.379181943,-6.186148771
0.123164928,-0.061542549,0.042776766,-0.030923100,-0.543106025,-8.159958310,-8.360826506
0.124167168,-0.244768040,0.010818836,-0.020270455,-1.017319893,-7.728854794,-9.194293302
0.125168128,-0.376860797,0.011884100,0.001034831,-1.549014228,-6.334953427,-8.288975920
0.126170112,-0.351294450,0.070473645,0.030862233,-1.611284736,-5.242824521,-6.794483732
0.127171072,-0.184047951,0.147172684,0.059624371,-1.137070869,-5.506276669,-6.411280607
0.128172032,0.000242784,0.174869543,0.079864393,-0.653276924,-6.857067685,-7.455509123
0.129173760,0.083333406,0.138650569,0.089451773,-0.576636299,-8.255759091,-8.729659513
0.130174720,0.057767060,0.086452603,0.083060187,-0.911939033,-8.820983700,-8.734449552
0.131175936,0.020148891,0.081473920,0.072257026,-0.967009977,-8.652570816,-7.143749954
0.132177920,0.037193120,0.111301316,0.055212793,-0.449685759,-8.398698746,-5.275634720
0.133178880,0.112826893,0.116627638,0.044560149,0.426891390,-8.398698746,-4.293676712
0.134180096,0.184199602,0.052711776,0.041364357,1.121447054,-8.446599136,-4.600239212
0.135182080,0.204439626,-0.067663097,0.039233828,0.944215609,-8.130456558,-5.529506790
0.136183040,0.176742751,-0.163536900,0.033907506,-0.047322477,-7.512541519,-6.410873978
0.137184000,0.133066913,-0.169928487,0.018993805,-0.875999235,-7.086228043,-7.354511673
0.138186240,0.078738431,-0.107077877,-0.002311483,-0.952639860,-6.889836441,-8.413110306
0.139186944,0.012692040,-0.050618866,-0.009768336,-0.531116423,-6.372512222,-8.963964798
0.140188928,-0.041865214,-0.043532239,0.009004236,-0.110460527,-5.126747178,-8.344221700
0.141190144,-0.007776760,-0.050989085,0.056941133,-0.043399980,-3.704105577,-6.624597677
0.142190848,0.126446555,-0.022226950,0.103812771,-0.230211503,-3.364012803,-5.163635763
0.143193088,0.278779356,0.034232065,0.122987522,-0.052980058,-4.767494248,-5.245066427
0.144194048,0.310737290,0.057667879,0.108073828,0.469134200,-7.085873155,-6.710818380
0.145195008,0.154143426,0.016122570,0.075050627,0.761326583,-8.575575303,-7.889167989
0.146196992,-0.110042146,-0.043532239,0.050549549,0.746956465,-8.278592881,-7.367053732
0.147198208,-0.310311827,-0.060576465,0.051614811,0.550564864,-6.903851670,-5.503728536
0.148199168,-0.334812909,-0.014770098,0.079311684,0.354173262,-5.969794053,-4.157727560
0.149200896,-0.225357610,0.047153920,0.111422096,0.338336002,-6.372669462,-4.826616512
0.150202112,-0.111374315,0.062067622,0.128466319,0.213794987,-7.594129423,-7.010874324
0.151204096,-0.089003762,0.036501280,0.117813674,-0.217308529,-8.456336455,-8.936470028
0.152205056,-0.135875381,0.027979162,0.085855745,-0.653202084,-8.403646025,-9.290932918
0.153206016,-0.163572256,0.076981328,0.057093608,-0.705892513,-7.867161650,-8.213174129
0.154208256,-0.115635356,0.152615103,0.047506230,-0.274788998,-7.598919462,-6.962973934
0.155208960,-0.014435252,0.192029871,0.057093608,0.314385807,-7.675560087,-6.421699520
0.156210176,0.083569075,0.168594070,0.074137836,0.616158268,-7.747410673,-6.373799129
0.157211136,0.145354414,0.112135046,0.083725216,0.352706120,-7.828841337,-6.517500301
0.158212096,0.165888415,0.081039123,0.076627035,-0.149730515,-8.216889324,-6.886429766
0.159214080,0.123277842,0.077843330,0.045734370,-0.341332078,-8.748583660,-7.547455157
0.160214784,0.035926164,0.063994888,0.002058531,-0.197630906,-8.552192059,-7.715106524
0.161216000,-0.035446547,0.024580106,-0.029899400,0.013130813,-7.167870770,-6.848109454
0.162217984,-0.004553882,-0.009508353,-0.035225722,0.075401321,-5.338075848,-5.487738360
0.163219200,0.147778928,-0.010573618,-0.013920437,-0.106620164,-4.542929363,-4.956044024
0.164220160,0.320351750,0.010731670,0.009515380,-0.317381882,-5.582367840,-6.196664142
0.165222144,0.370419195,0.022449577,0.005254324,-0.365282273,-7.388212567,-8.251590899
0.166223104,0.241522182,0.011796934,-0.028834135,-0.312591843,-8.168988934,-9.118587970
0.167224064,0.036567235,0.011330762,-0.064609147,-0.186237560,-7.200728930,-7.748515776
0.168226048,-0.091264499,0.053941336,-0.075261792,0.216125721,-5.639176196,-5.296015776
0.169226752,-0.072089731,0.115726669,-0.052891247,0.704709706,-5.150592211,-4.026655424
0.170229248,0.007805098,0.140227759,-0.021998574,0.881941151,-5.969688891,-4.840962065
0.171229952,0.022718800,0.111465611,-0.002823816,0.704709706,-6.970807055,-6.728237456
0.172231168,-0.062502351,0.075246629,-0.000693288,0.206545643,-7.028287524,-7.887426909
0.173232896,-0.173289844,0.088029794,0.003567770,-0.291618419,-6.372052172,-7.834736479
0.174234112,-0.226553082,0.146619346,0.018481471,-0.478429943,-6.041539477,-7.556914214
0.175235072,-0.219096231,0.192425700,0.047243609,-0.315568614,-6.419952563,-7.662295073
0.176237056,-0.197626432,0.175514653,0.075936205,-0.106037893,-6.817726336,-7.774896343
0.177238272,-0.161407441,0.121186175,0.108959407,-0.259319143,-6.635704852,-7.104290874
0.178238976,-0.083643154,0.092424035,0.140917332,-0.690422659,-6.492003680,-6.213343608
0.179240960,0.030340143,0.113729324,0.163287885,-1.025725393,-7.320680438,-6.160653179
0.180241920,0.108104440,0.151013587,0.163287885,-0.987405081,-8.925343524,-6.955799663
0.181244160,0.083603362,0.143556736,0.132395216,-0.594621878,-9.945621844,-7.463543804
0.182244864,-0.011205173,0.087097713,0.086588850,-0.168308401,-9.337286883,-6.615706890
0.183246080,-0.064468386,0.035965028,0.055696183,0.080773630,-7.694303485,-5.011043804
0.184248064,-0.008009379,0.024247117,0.055696183,0.133464060,-6.659655047,-4.412288921
0.185249024,0.100377285,0.031764530,0.077531081,-0.089236630,-7.114887955,-5.803764797
0.186250240,0.136596276,0.032829795,0.084987932,-0.553870419,-8.149536393,-8.093403469
0.187251968,0.057766708,0.036025588,0.062617383,-0.788582333,-8.106426041,-9.060991360
0.188252928,-0.050890257,0.055200344,0.021072071,-0.635301083,-6.669414322,-7.920962063
0.189253888,-0.065803959,0.090354066,-0.007690069,-0.223357724,-5.218032486,-6.201338039
0.190256128,0.023678245,0.104202504,-0.005559538,0.044884464,-5.136601822,-5.952256008
0.191257088,0.113160454,0.081831959,0.008288897,-0.103606747,-6.132929947,-7.111445461
0.192258048,0.111029925,0.054135079,0.020006806,-0.185037412,-6.846645768,-7.949702297
0.193260032,0.037526685,0.044547699,0.020006806,-0.218567685,-6.578403580,-7.461118313
0.194260992,-0.014507588,0.065513751,0.024945850,-0.395538250,-6.099128639,-6.330771657
0.195262976,-0.016638116,0.096406415,0.035598493,-0.400328290,-6.448801490,-5.976308767
0.196263936,-0.008116001,0.094275886,0.046251137,-0.093765789,-7.311008522,-6.302031423
0.197264896,-0.034747604,0.054861106,0.048381667,0.174476398,-7.569670631,-6.263711110
0.198267136,-0.072031859,0.023968440,0.051577458,0.083465656,-7.047556373,-5.698486501
0.199268096,-0.077358189,0.042077933,0.069686956,-0.285367352,-6.769734108,-5.645796071
0.200269312,-0.066705537,0.095341151,0.096318562,-0.678150555,-7.464289772,-6.776245290
0.201271040,-0.103989800,0.139017001,0.109101740,-0.778741375,-8.474988014,-8.275527517
0.202272256,-0.205189905,0.142212794,0.103775418,-0.505709149,-8.494148170,-8.625200368
0.203272960,-0.289478109,0.123344975,0.098183509,-0.143174392,-7.152771325,-7.268957240
0.204274944,-0.244737036,0.120149181,0.114162475,0.125067796,-5.658279137,-5.396051967
0.205275904,-0.073229454,0.125475503,0.149316193,0.144227952,-5.619958825,-5.041589076
0.206278144,0.097212845,0.110561801,0.182339399,-0.028213454,-7.215041832,-6.670202357
0.207279104,0.133431834,0.067951232,0.180208870,-0.229395095,-8.757434410,-8.471257045
0.208280064,0.036492777,0.030666975,0.145055136,-0.306035720,-8.719114098,-8.452096889
0.209282048,-0.067903132,0.030666975,0.112031946,-0.210234939,-7.535974450,-6.847433803
0.210283008,-0.074294718,0.049841733,0.113097211,-0.191074783,-6.783938317,-5.554123256
0.211284224,-0.001856741,0.054102790,0.135467756,-0.349146072,-7.124031090,-5.712194545
0.212285952,0.055462622,0.035605321,0.139834490,-0.506140878,-7.809506437,-6.691583450
0.213286912,0.048005772,0.017495826,0.116398672,-0.592361581,-7.838246672,-7.261598099
0.214287872,0.005395198,0.021756881,0.080179686,-0.788753182,-7.220331632,-7.156217240
0.215290112,-0.020171153,0.046257961,0.063135459,-1.042625253,-6.837128507,-7.069996536
0.216290816,-0.026562731,0.073954841,0.068461781,-0.942034432,-6.995199796,-7.299918411
0.217293056,-0.038280640,0.084607477,0.071657570,-0.395969979,-7.038310148,-7.137057083
0.218294016,-0.049998549,0.077150634,0.065265988,0.207574943,-6.497035734,-6.164679154
0.219294976,-0.031889053,0.067563254,0.064200723,0.590778068,-6.032401945,-5.321632279
0.220296960,0.003264669,0.059041135,0.075918628,0.523717521,-6.506615812,-5.632984818
0.221298176,-0.001977213,0.049022614,0.082225539,0.170333066,-7.746964688,-6.848109622
0.222299136,-0.092524694,0.041565763,0.060920252,0.088902402,-8.609171720,-7.758217044
0.223300864,-0.218225897,0.043696292,0.024701264,0.448155332,-8.158908048,-7.197782473
0.224302080,-0.273619648,0.057544730,0.003395977,0.840938535,-6.875177579,-5.751190676
0.225302784,-0.205442708,0.074588965,0.016179149,0.802618222,-6.353063321,-5.310507083
0.226305024,-0.084002578,0.089502659,0.041745494,0.352354550,-7.378131681,-6.872059817
0.227305984,-0.031804613,0.108677418,0.035353908,-0.102699160,-8.839093595,-9.085057864
0.228306944,-0.088263636,0.148092211,-0.011517727,-0.255980410,-9.251036954,-9.947264895
0.229308928,-0.169223717,0.212008060,-0.062650412,-0.073958926,-8.422360196,-9.080267825
0.230308864,-0.170383816,0.274829718,-0.073423140,0.023860158,-7.420790012,-7.571094861
0.231311104,-0.070248967,0.316375048,-0.051052595,-0.172531443,-7.262718723,-6.689727674
0.232312064,0.059713286,0.336615072,-0.032943096,-0.253962107,-8.024334934,-6.723257947
0.233313024,0.121498619,0.341941394,-0.052117860,-0.206061717,-8.891332004,-7.159151502
0.234315008,0.083149102,0.333419279,-0.091532636,-0.455143748,-9.082933567,-7.389073377
0.235315968,-0.012724696,0.308918197,-0.124555841,-1.005998240,-8.680570285,-7.226212049
0.236317952,-0.093684793,0.275894983,-0.140534808,-1.350881053,-8.048285129,-6.660987439
0.237318912,-0.113924801,0.235414934,-0.143730601,-1.149699412,-7.281878879,-5.793990369
0.238320128,-0.065987910,0.182151712,-0.126686370,-0.598844920,-6.529842746,-5.008423963
0.239322112,0.020778106,0.112715890,-0.083047550,-0.275610092,-6.213941604,-4.925534102
0.240323072,0.097477139,0.038147388,-0.027653804,-0.711503646,-6.640255081,-5.921862227
0.241324032,0.112390839,-0.012985305,0.007499919,-1.497070053,-7.612633011,-7.425934492
0.242326016,0.048474978,-0.027899005,0.004304127,-1.597660873,-8.383829300,-8.383942305
0.243326976,-0.055920929,-0.021507420,-0.023392746,-0.836044662,-8.211387893,-8.029479414
0.244327936,-0.125163109,-0.016181097,-0.031914861,0.083642838,-7.349180862,-6.812809492
0.245330176,-0.109184160,-0.011920040,-0.003152724,0.490796158,-6.884547073,-6.218844648
0.246331136,-0.037811434,0.017907364,0.040523115,0.308774674,-7.521622268,-7.076261641
0.247333120,0.004799139,0.086084279,0.056502081,0.212973893,-8.767032425,-8.695294844
0.248334080,-0.027515432,0.170660060,0.037391553,0.816498052,-9.591069576,-9.742855648
0.249335040,-0.107410274,0.228184323,0.009694678,1.573324223,-9.308457272,-9.546464046
0.250336768,-0.142563983,0.243098025,0.005433622,1.745765630,-8.125317623,-8.119032405
0.251337984,-0.060538630,0.247359083,0.016086266,1.573324223,-7.196050045,-6.499999202
0.252338944,0.112034196,0.266533843,0.011825208,1.511053716,-7.445132076,-6.097635921
0.253341184,0.256910147,0.273990694,-0.013741139,1.348192387,-8.609111569,-7.199344905
0.254342144,0.267562791,0.239902232,-0.043568544,0.696747075,-9.638969967,-8.674676937
0.255343104,0.145057398,0.185573746,-0.059547502,-0.448072261,-9.691660397,-9.192001155
0.256345088,-0.005144888,0.165333738,-0.068069617,-1.616841792,-8.637851803,-8.152562679
0.257346048,-0.064781493,0.209840620,-0.068032869,-2.022870645,-7.286936025,-6.241794870
0.258347008,-0.004061429,0.281213353,-0.049923382,-1.519916543,-6.716921377,-5.101765573
0.259348992,0.093942897,0.307844964,-0.013704391,-1.093603066,-7.114494619,-5.561609323
0.260350208,0.120574506,0.268430164,0.021449335,-1.452855996,-7.818630361,-6.921980417
0.261351936,0.047071264,0.219427999,0.032101979,-1.946230020,-8.163513174,-7.827297800
0.262352896,-0.069042551,0.211971148,0.017188278,-1.596557168,-7.991071768,-7.664436471
0.263354112,-0.153198433,0.221558528,-0.003051745,-0.331986855,-7.464167471,-6.797439401
0.264356096,-0.167046871,0.188535331,0.001209313,1.009224082,-6.889362783,-6.016663034
0.265357056,-0.118044707,0.102248920,0.031036715,1.425957480,-6.549270010,-5.853801706
0.266358016,-0.041503716,0.018948994,0.058056044,0.879804130,-6.736630824,-6.437764400
0.267360256,0.019216352,-0.004486821,0.058056044,0.357689873,-7.675478480,-7.846035885
0.268360960,0.014955295,0.018948994,0.035685492,0.300209404,-8.762817348,-9.532129635
0.269362176,-0.055352154,0.035993227,0.019706526,0.170878349,-8.916098598,-10.121304439
0.270363904,-0.116072218,0.053037454,0.028228642,-0.102153877,-7.924560512,-8.899844478
0.271364864,-0.072396385,0.106300672,0.056990779,-0.164424385,-6.899492152,-6.998198971
0.272366080,0.075675363,0.189391289,0.088948710,-0.054253487,-7.220424769,-6.318013424
0.273368064,0.207768153,0.251176627,0.110254003,0.051127373,-9.011899379,-7.582583736
0.274369024,0.194984972,0.253307155,0.107058210,-0.226694893,-10.721943324,-9.292627682
0.275371008,0.051611918,0.234780265,0.074859779,-0.800720197,-10.611530107,-9.041806186
0.276372224,-0.074089286,0.250759231,0.023727086,-0.920471173,-8.901486161,-6.560565951
0.277372928,-0.045327138,0.300826676,-0.012491905,-0.106164533,-7.406993974,-4.165546420
0.278374912,0.102744610,0.308283527,-0.015687694,0.847053241,-7.359093583,-4.088905795
0.279375872,0.214597376,0.224127620,-0.002904523,0.871003436,-8.130289872,-6.043241733
0.280376832,0.190096286,0.106948541,0.001356535,0.018376483,-8.360211747,-8.002367709
0.281379072,0.069721413,0.046228472,-0.014622430,-0.977951642,-7.589015458,-8.562802279
0.282380032,-0.035739758,0.077121145,-0.039123516,-1.174343244,-6.578317216,-8.203549350
0.283381248,-0.070893484,0.130384358,-0.044449838,-0.479787580,-6.056202958,-7.964047397
0.284382976,-0.056309828,0.133360029,-0.022554335,0.096521511,-5.691962224,-7.745192233
0.285384192,-0.006242408,0.098206303,0.021121503,0.034251003,-5.294388982,-7.108117037
0.286385920,0.069391367,0.096075774,0.066927874,-0.344162083,-5.586581365,-6.777604342
0.287386880,0.126915643,0.146143211,0.098885803,-0.535763645,-7.052333318,-7.539220553
0.288388096,0.090696654,0.197275887,0.105277394,-0.377692356,-8.786327459,-8.660089693
0.289390080,-0.048852977,0.211124325,0.089298423,0.043831081,-9.284491521,-8.473278170
0.290391296,-0.191598403,0.202602210,0.074384725,0.403084011,-8.125302068,-6.466251803
0.291392000,-0.209707898,0.216450647,0.078645778,0.642585964,-6.750560857,-4.387374850
0.292394240,-0.102116207,0.249473845,0.106342658,0.795867214,-7.066703435,-4.784948092
0.293394944,-0.014214707,0.252938834,0.133573540,0.552791946,-8.868147370,-7.675981196
0.294396160,-0.074934779,0.214589314,0.132508276,-0.108233445,-10.041706940,-10.238652094
0.295397888,-0.229398123,0.183696646,0.103746144,-0.687828171,-9.117229401,-9.960829828
0.296398848,-0.294379220,0.207132463,0.078179793,-0.601607468,-7.043142487,-7.422109125
0.297400832,-0.165482240,0.252938834,0.085636645,0.025887649,-6.037234284,-5.616264399
0.298402048,0.062484333,0.247612512,0.121855631,0.365980422,-6.932971589,-6.267709711
0.299403008,0.207360288,0.177305059,0.149552507,-0.026802781,-8.552004792,-8.111874750
0.300404992,0.188185528,0.111258672,0.138899862,-0.807579148,-9.414211823,-9.021982172
0.301406208,0.071006448,0.108062879,0.100550351,-1.224312546,-9.433371979,-8.576508539
0.302406912,-0.040374804,0.150474107,0.066558013,-0.950715583,-9.222078102,-7.625434093
