# timestamp_ns, tx, ty, tz, qx, qy, qz, qw
1545308265934930176,-3.702251325,4.357878167,-0.954242755,-0.892776772,0.245407445,-0.092138384,0.366381412
1545308265936930048,-3.702273431,4.357799087,-0.954465240,-0.892763608,0.245450704,-0.092253106,0.366355641
1545308265938929920,-3.702294445,4.357721407,-0.954684907,-0.892750573,0.245493420,-0.092371323,0.366328997
1545308265940929792,-3.702314385,4.357645138,-0.954901662,-0.892737656,0.245535683,-0.092492971,0.366301457
1545308265942929920,-3.702333269,4.357570290,-0.955115408,-0.892724845,0.245577589,-0.092617980,0.366272997
1545308265944930048,-3.702351113,4.357496877,-0.955326045,-0.892712130,0.245619240,-0.092746272,0.366243596
1545308265946929920,-3.702367937,4.357424911,-0.955533470,-0.892699495,0.245660744,-0.092877760,0.366213232
1545308265948930048,-3.702383758,4.357354405,-0.955737579,-0.892686928,0.245702213,-0.093012350,0.366181886
1545308265950930176,-3.702398594,4.357285373,-0.955938266,-0.892674412,0.245743765,-0.093149940,0.366149538
1545308265952930048,-3.702412466,4.357217831,-0.956135422,-0.892661932,0.245785519,-0.093290423,0.366116170
1545308265954930176,-3.702425392,4.357151792,-0.956328939,-0.892649472,0.245827600,-0.093433683,0.366081765
1545308265956930048,-3.702437391,4.357087274,-0.956518706,-0.892637013,0.245870137,-0.093579599,0.366046304
1545308265958929920,-3.702448484,4.357024292,-0.956704609,-0.892624540,0.245913259,-0.093728045,0.366009772
1545308265960930048,-3.702458691,4.356962862,-0.956886536,-0.892612033,0.245957099,-0.093878886,0.365972154
1545308265962929920,-3.702468031,4.356903003,-0.957064372,-0.892599476,0.246001793,-0.094031986,0.365933435
1545308265964930048,-3.702476525,4.356844731,-0.957238003,-0.892586850,0.246047477,-0.094187202,0.365893599
1545308265966929920,-3.702484195,4.356788064,-0.957407314,-0.892574136,0.246094289,-0.094344385,0.365852633
1545308265968930048,-3.702491060,4.356733021,-0.957572189,-0.892561318,0.246142365,-0.094503384,0.365810524
1545308265970930176,-3.702497142,4.356679620,-0.957732511,-0.892548378,0.246191846,-0.094664043,0.365767259
1545308265972930048,-3.702502462,4.356627880,-0.957888166,-0.892535297,0.246242868,-0.094826203,0.365722825
1545308265974929920,-3.702507041,4.356577821,-0.958039038,-0.892522060,0.246295570,-0.094989701,0.365677210
1545308265976929792,-3.702510902,4.356529460,-0.958185012,-0.892508649,0.246350089,-0.095154371,0.365630402
1545308265978929920,-3.702514066,4.356482818,-0.958325974,-0.892495049,0.246406559,-0.095320044,0.365582390
1545308265980930048,-3.702516555,4.356437915,-0.958461809,-0.892481246,0.246465114,-0.095486551,0.365533161
1545308265982929920,-3.702518390,4.356394770,-0.958592405,-0.892467225,0.246525884,-0.095653717,0.365482705
1545308265984930048,-3.702519594,4.356353402,-0.958717651,-0.892452972,0.246588999,-0.095821369,0.365431010
1545308265986929920,-3.702520188,4.356313832,-0.958837437,-0.892438476,0.246654583,-0.095989331,0.365378066
1545308265988930048,-3.702520196,4.356276079,-0.958951653,-0.892423726,0.246722759,-0.096157426,0.365323861
1545308265990930176,-3.702519640,4.356240164,-0.959060193,-0.892408711,0.246793642,-0.096325476,0.365268384
1545308265992930048,-3.702518541,4.356206106,-0.959162951,-0.892393424,0.246867347,-0.096493304,0.365211625
1545308265994929920,-3.702516922,4.356173924,-0.959259824,-0.892377858,0.246943983,-0.096660731,0.365153571
1545308265996929792,-3.702514806,4.356143639,-0.959350713,-0.892362007,0.247023651,-0.096827580,0.365094212
1545308265998929920,-3.702512215,4.356115270,-0.959435517,-0.892345867,0.247106450,-0.096993674,0.365033536
1545308266000930048,-3.702509171,4.356088836,-0.959514141,-0.892329437,0.247192470,-0.097158837,0.364971532
1545308266002929920,-3.702505697,4.356064356,-0.959586493,-0.892312716,0.247281797,-0.097322893,0.364908186
1545308266004930048,-3.702501816,4.356041849,-0.959652482,-0.892295706,0.247374508,-0.097485670,0.364843487
1545308266006930176,-3.702497549,4.356021333,-0.959712021,-0.892278411,0.247470674,-0.097646996,0.364777422
1545308266008930048,-3.702492919,4.356002828,-0.959765027,-0.892260836,0.247570356,-0.097806702,0.364709978
1545308266010930176,-3.702487949,4.355986350,-0.959811419,-0.892242991,0.247673610,-0.097964621,0.364641141
1545308266012929792,-3.702482660,4.355971918,-0.959851121,-0.892224884,0.247780481,-0.098120589,0.364570898
1545308266014929920,-3.702477075,4.355959548,-0.959884061,-0.892206530,0.247891004,-0.098274447,0.364499233
1545308266016930048,-3.702471216,4.355949258,-0.959910169,-0.892187944,0.248005209,-0.098426036,0.364426131
1545308266018929920,-3.702465104,4.355941063,-0.959929383,-0.892169143,0.248123110,-0.098575205,0.364351578
1545308266020930048,-3.702458763,4.355934979,-0.959941641,-0.892150148,0.248244716,-0.098721803,0.364275555
1545308266022929920,-3.702452212,4.355931022,-0.959946889,-0.892130983,0.248370022,-0.098865686,0.364198048
1545308266024930048,-3.702445474,4.355929207,-0.959945075,-0.892111672,0.248499017,-0.099006714,0.364119037
1545308266026930176,-3.702438570,4.355929547,-0.959936151,-0.892092245,0.248631677,-0.099144751,0.364038506
1545308266028930048,-3.702431522,4.355932057,-0.959920073,-0.892072731,0.248767973,-0.099279665,0.363956434
1545308266030929920,-3.702424348,4.355936750,-0.959896802,-0.892053163,0.248907864,-0.099411327,0.363872804
1545308266032929792,-3.702417071,4.355943639,-0.959866300,-0.892033575,0.249051302,-0.099539617,0.363787595
1545308266034929920,-3.702409709,4.355952735,-0.959828536,-0.892014004,0.249198232,-0.099664414,0.363700786
1545308266036930048,-3.702402283,4.355964052,-0.959783478,-0.891994488,0.249348591,-0.099785606,0.363612357
1545308266038929920,-3.702394811,4.355977599,-0.959731101,-0.891975066,0.249502308,-0.099903083,0.363522287
1545308266040930048,-3.702387312,4.355993388,-0.959671380,-0.891955781,0.249659306,-0.100016741,0.363430553
1545308266042929920,-3.702379803,4.356011430,-0.959604294,-0.891936675,0.249819503,-0.100126479,0.363337133
1545308266044930048,-3.702372303,4.356031733,-0.959529824,-0.891917792,0.249982807,-0.100232204,0.363242004
1545308266046930176,-3.702364827,4.356054307,-0.959447956,-0.891899178,0.250149125,-0.100333823,0.363145143
1545308266048930048,-3.702357392,4.356079162,-0.959358674,-0.891880880,0.250318356,-0.100431252,0.363046526
1545308266050929920,-3.702350013,4.356106304,-0.959261967,-0.891862946,0.250490394,-0.100524411,0.362946128
1545308266052930048,-3.702342704,4.356135742,-0.959157827,-0.891845423,0.250665129,-0.100613224,0.362843924
1545308266054929920,-3.702335479,4.356167483,-0.959046245,-0.891828362,0.250842447,-0.100697620,0.362739891
1545308266056930048,-3.702328352,4.356201533,-0.958927216,-0.891811814,0.251022229,-0.100777533,0.362634001
1545308266058929920,-3.702321334,4.356237899,-0.958800735,-0.891795827,0.251204355,-0.100852903,0.362526228
1545308266060930048,-3.702314436,4.356276586,-0.958666800,-0.891780455,0.251388699,-0.100923676,0.362416548
1545308266062930176,-3.702307668,4.356317600,-0.958525409,-0.891765748,0.251575134,-0.100989800,0.362304931
1545308266064930048,-3.702301040,4.356360944,-0.958376562,-0.891751758,0.251763529,-0.101051231,0.362191353
1545308266066930176,-3.702294560,4.356406623,-0.958220259,-0.891738538,0.251953752,-0.101107929,0.362075784
1545308266068929792,-3.702288235,4.356454640,-0.958056502,-0.891726140,0.252145669,-0.101159860,0.361958196
1545308266070929920,-3.702282070,4.356504999,-0.957885293,-0.891714615,0.252339145,-0.101206996,0.361838562
1545308266072930048,-3.702276071,4.356557701,-0.957706634,-0.891704016,0.252534044,-0.101249313,0.361716853
1545308266074929920,-3.702270240,4.356612748,-0.957520530,-0.891694393,0.252730228,-0.101286792,0.361593040
1545308266076930048,-3.702264581,4.356670142,-0.957326982,-0.891685799,0.252927561,-0.101319423,0.361467093
1545308266078929920,-3.702259094,4.356729884,-0.957125996,-0.891678284,0.253125904,-0.101347198,0.361338982
1545308266080930048,-3.702253780,4.356791974,-0.956917573,-0.891671897,0.253325122,-0.101370116,0.361208678
1545308266082930176,-3.702248636,4.356856410,-0.956701718,-0.891666689,0.253525078,-0.101388182,0.361076150
1545308266084930048,-3.702243659,4.356923194,-0.956478433,-0.891662708,0.253725638,-0.101401407,0.360941367
1545308266086929920,-3.702238846,4.356992322,-0.956247720,-0.891660001,0.253926667,-0.101409807,0.360804298
1545308266088929792,-3.702234189,4.357063794,-0.956009581,-0.891658615,0.254128034,-0.101413404,0.360664911
1545308266090929920,-3.702229682,4.357137606,-0.955764018,-0.891658595,0.254329610,-0.101412226,0.360523175
1545308266092930048,-3.702225316,4.357213756,-0.955511029,-0.891659985,0.254531268,-0.101406307,0.360379057
1545308266094929920,-3.702221079,4.357292240,-0.955250615,-0.891662829,0.254732884,-0.101395688,0.360232525
1545308266096930048,-3.702216961,4.357373054,-0.954982771,-0.891667166,0.254934337,-0.101380415,0.360083546
1545308266098929920,-3.702212946,4.357456192,-0.954707496,-0.891673037,0.255135510,-0.101360541,0.359932087
1545308266100930048,-3.702209019,4.357541651,-0.954424783,-0.891680480,0.255336289,-0.101336123,0.359778113
1545308266102930176,-3.702205163,4.357629423,-0.954134626,-0.891689531,0.255536567,-0.101307227,0.359621591
1545308266104930048,-3.702201359,4.357719503,-0.953837015,-0.891700224,0.255736239,-0.101273924,0.359462487
1545308266106929920,-3.702197585,4.357811883,-0.953531940,-0.891712591,0.255935205,-0.101236291,0.359300765
1545308266108930048,-3.702193819,4.357906556,-0.953219388,-0.891726662,0.256133371,-0.101194412,0.359136391
1545308266110929920,-3.702190035,4.358003514,-0.952899343,-0.891742465,0.256330651,-0.101148378,0.358969329
1545308266112930048,-3.702186208,4.358102748,-0.952571788,-0.891760025,0.256526962,-0.101098286,0.358799544
1545308266114929920,-3.702182307,4.358204248,-0.952236703,-0.891779365,0.256722227,-0.101044238,0.358626998
1545308266116930048,-3.702178303,4.358308006,-0.951894064,-0.891800506,0.256916380,-0.100986345,0.358451655
1545308266118930176,-3.702174162,4.358414010,-0.951543846,-0.891823466,0.257109357,-0.100924723,0.358273478
1545308266120930048,-3.702169850,4.358522250,-0.951186020,-0.891848258,0.257301105,-0.100859495,0.358092430
1545308266122930176,-3.702165329,4.358632713,-0.950820554,-0.891874896,0.257491577,-0.100790792,0.357908472
1545308266124929792,-3.702160561,4.358745389,-0.950447413,-0.891903388,0.257680733,-0.100718747,0.357721568
1545308266126929920,-3.702155504,4.358860265,-0.950066560,-0.891933743,0.257868539,-0.100643503,0.357531678
1545308266128930048,-3.702150116,4.358977328,-0.949677955,-0.891965963,0.258054968,-0.100565205,0.357338765
1545308266130929920,-3.702144354,4.359096565,-0.949281556,-0.892000053,0.258240000,-0.100484003,0.357142791
1545308266132930048,-3.702138171,4.359217964,-0.948877316,-0.892036011,0.258423620,-0.100400054,0.356943717
1545308266134929920,-3.702131521,4.359341512,-0.948465189,-0.892073835,0.258605819,-0.100313515,0.356741507
1545308266136930048,-3.702124356,4.359467195,-0.948045125,-0.892113520,0.258786592,-0.100224550,0.356536123
1545308266138930176,-3.702116626,4.359595000,-0.947617072,-0.892155060,0.258965942,-0.100133324,0.356327528
1545308266140930048,-3.702108280,4.359724915,-0.947180975,-0.892198446,0.259143875,-0.100040006,0.356115686
1545308266142929920,-3.702099267,4.359856927,-0.946736779,-0.892243668,0.259320401,-0.099944767,0.355900562
1545308266144929792,-3.702089535,4.359991024,-0.946284425,-0.892290713,0.259495535,-0.099847779,0.355682121
1545308266146929920,-3.702079030,4.360127193,-0.945823854,-0.892339568,0.259669298,-0.099749218,0.355460329
1545308266148930048,-3.702067698,4.360265424,-0.945355004,-0.892390215,0.259841711,-0.099649258,0.355235153
1545308266150929920,-3.702055486,4.360405704,-0.944877812,-0.892442639,0.260012803,-0.099548077,0.355006562
1545308266152930048,-3.702042339,4.360548024,-0.944392213,-0.892496819,0.260182602,-0.099445852,0.354774525
1545308266154930176,-3.702028200,4.360692374,-0.943898140,-0.892552736,0.260351143,-0.099342759,0.354539013
1545308266156930048,-3.702013015,4.360838743,-0.943395527,-0.892610368,0.260518461,-0.099238976,0.354299998
1545308266158930176,-3.701996727,4.360987125,-0.942884303,-0.892669692,0.260684594,-0.099134677,0.354057453
1545308266160929792,-3.701979282,4.361137511,-0.942364400,-0.892730682,0.260849584,-0.099030039,0.353811355
1545308266162929920,-3.701960623,4.361289895,-0.941835745,-0.892793315,0.261013473,-0.098925234,0.353561679
1545308266164930048,-3.701940694,4.361444271,-0.941298267,-0.892857564,0.261176308,-0.098820433,0.353308405
1545308266166929920,-3.701919442,4.361600634,-0.940751892,-0.892923400,0.261338133,-0.098715805,0.353051514
1545308266168930048,-3.701896810,4.361758981,-0.940196546,-0.892990796,0.261498997,-0.098611518,0.352790988
1545308266170929920,-3.701872744,4.361919310,-0.939632156,-0.893059722,0.261658948,-0.098507733,0.352526813
1545308266172930048,-3.701847190,4.362081620,-0.939058645,-0.893130149,0.261818037,-0.098404610,0.352258976
1545308266174930176,-3.701820095,4.362245910,-0.938475937,-0.893202044,0.261976314,-0.098302306,0.351987465
1545308266176930048,-3.701791406,4.362412184,-0.937883957,-0.893275378,0.262133829,-0.098200970,0.351712275
1545308266178929920,-3.701761073,4.362580443,-0.937282628,-0.893350118,0.262290633,-0.098100751,0.351433398
1545308266180929792,-3.701729043,4.362750693,-0.936671873,-0.893426231,0.262446778,-0.098001790,0.351150833
1545308266182929920,-3.701695268,4.362922941,-0.936051615,-0.893503685,0.262602312,-0.097904222,0.350864579
1545308266184930048,-3.701659699,4.363097194,-0.935421776,-0.893582447,0.262757287,-0.097808178,0.350574640
1545308266186929920,-3.701622289,4.363273462,-0.934782281,-0.893662483,0.262911751,-0.097713782,0.350281022
1545308266188930048,-3.701582992,4.363451758,-0.934133050,-0.893743760,0.263065751,-0.097621151,0.349983734
1545308266190929920,-3.701541765,4.363632094,-0.933474009,-0.893826243,0.263219334,-0.097530396,0.349682787
1545308266192930048,-3.701498564,4.363814487,-0.932805080,-0.893909899,0.263372545,-0.097441618,0.349378199
1545308266194930176,-3.701453348,4.363998953,-0.932126187,-0.893994695,0.263525427,-0.097354913,0.349069987
1545308266196930048,-3.701406078,4.364185514,-0.931437255,-0.894080596,0.263678021,-0.097270368,0.348758176
1545308266198929920,-3.701356718,4.364374191,-0.930738208,-0.894167569,0.263830366,-0.097188060,0.348442789
1545308266200930048,-3.701305231,4.364565008,-0.930028972,-0.894255582,0.263982497,-0.097108059,0.348123859
1545308266202929920,-3.701251584,4.364757992,-0.929309473,-0.894344600,0.264134447,-0.097030423,0.347801419
1545308266204930048,-3.701195748,4.364953173,-0.928579639,-0.894434593,0.264286248,-0.096955203,0.347475505
1545308266206929920,-3.701137692,4.365150581,-0.927839398,-0.894525527,0.264437926,-0.096882438,0.347146161
1545308266208930048,-3.701077391,4.365350250,-0.927088679,-0.894617373,0.264589504,-0.096812157,0.346813432
1545308266210930176,-3.701014821,4.365552218,-0.926327411,-0.894710098,0.264741003,-0.096744377,0.346477369
1545308266212930048,-3.700949961,4.365756524,-0.925555528,-0.894803674,0.264892437,-0.096679106,0.346138025
1545308266214930176,-3.700882793,4.365963211,-0.924772961,-0.894898071,0.265043817,-0.096616339,0.345795460
1545308266216929792,-3.700813300,4.366172322,-0.923979644,-0.894993262,0.265195152,-0.096556057,0.345449737
1545308266218929920,-3.700741472,4.366383906,-0.923175514,-0.895089218,0.265346442,-0.096498231,0.345100925
1545308266220930048,-3.700667297,4.366598015,-0.922360507,-0.895185915,0.265497685,-0.096442818,0.344749096
1545308266222929920,-3.700590769,4.366814701,-0.921534563,-0.895283328,0.265648872,-0.096389764,0.344394328
1545308266224930048,-3.700511885,4.367034021,-0.920697621,-0.895381432,0.265799993,-0.096339001,0.344036702
1545308266226929920,-3.700430642,4.367256035,-0.919849625,-0.895480205,0.265951028,-0.096290451,0.343676305
1545308266228930048,-3.700347043,4.367480803,-0.918990516,-0.895579626,0.266101958,-0.096244024,0.343313224
1545308266230930176,-3.700261091,4.367708391,-0.918120239,-0.895679674,0.266252757,-0.096199621,0.342947554
