# timestamp_s, ang_vel_x, ang_vel_y, ang_vel_z, lin_acc_x, lin_acc_y, lin_acc_z
0.161216000,-0.052826117,0.022199023,-0.034854371,0.015752378,-7.151650417,-6.877620816
0.162217984,-0.021996849,-0.011890024,-0.040165372,0.077953446,-5.321524932,-5.510220785
0.163219200,0.134900723,-0.012765360,-0.018169122,-0.104009984,-4.526587544,-4.984975075
0.164220160,0.306635168,0.008507028,0.005163986,-0.314793815,-5.565900393,-6.223539072
0.165222144,0.352466455,0.020053134,0.000315866,-0.362783077,-7.371355328,-8.269193253
0.166223104,0.226753310,0.009532522,-0.033296173,-0.310112436,-8.152026586,-9.134294539
0.167224064,0.018225788,0.008525279,-0.071027895,-0.197765043,-7.185040556,-7.796983113
0.168226048,-0.108261306,0.051237425,-0.081658451,0.203659346,-5.623425252,-5.341945386
0.169226752,-0.090114036,0.112949742,-0.059301483,0.692953341,-5.134870574,-4.074808645
0.170229248,-0.010126287,0.137460200,-0.028405604,0.870745845,-5.953987371,-4.890928817
0.171229952,0.002338990,0.108521944,-0.009264744,0.692889564,-6.955062474,-6.776549940
0.172231168,-0.081446739,0.072410398,-0.007111384,0.194836068,-7.012539162,-7.936240192
0.173232896,-0.191787898,0.085228647,-0.002842054,-0.302215593,-6.356350782,-7.887037229
0.174234112,-0.245375031,0.143797360,0.012068875,-0.488551531,-6.025851766,-7.610834065
0.175235072,-0.238569242,0.189559373,0.040823715,-0.325927846,-6.404243219,-7.715701728
0.176237056,-0.213223971,0.173566335,0.071711163,-0.096440548,-6.801841317,-7.782103644
0.177238272,-0.175921058,0.119313969,0.104737304,-0.249822769,-6.619825108,-7.111446915
0.178238976,-0.097247495,0.090615745,0.136697701,-0.681921742,-6.476142786,-6.218358173
0.179240960,0.016874792,0.111932752,0.159068874,-1.017014846,-7.304819640,-6.166328760
0.180241920,0.094081775,0.149181918,0.159067869,-0.982030785,-8.909535439,-6.953771939
0.181244160,0.068947055,0.141685042,0.128174037,-0.590928314,-9.929840682,-7.457655249
0.182244864,-0.024325539,0.085331109,0.082371482,-0.162588637,-9.321478798,-6.614766236
0.183246080,-0.078011081,0.034172523,0.051478135,0.087125144,-7.678489052,-5.011758252
0.184248064,-0.021301075,0.022473581,0.051478975,0.140307253,-6.643836472,-4.414338393
0.185249024,0.086752830,0.029990422,0.073884084,-0.079842975,-7.098769476,-5.809146824
0.186250240,0.121267817,0.030921828,0.081311796,-0.547790544,-8.133243481,-8.091436720
0.187251968,0.043970021,0.034242588,0.058971273,-0.781828031,-8.090158785,-9.060663023
0.188252928,-0.064461016,0.053437767,0.017432024,-0.627298183,-6.653199015,-7.923605376
0.189253888,-0.079915053,0.088551004,-0.011337761,-0.216123009,-5.201772513,-6.202344608
0.190256128,0.011005158,0.102515740,-0.009179901,0.054500444,-5.120443583,-5.958898792
0.191257088,0.099757907,0.080089813,0.004657608,-0.095102095,-6.116711973,-7.115653634
0.192258048,0.096322613,0.052292544,0.016354873,-0.176895693,-6.830403241,-7.953200102
0.193260032,0.023766990,0.042782140,0.016373123,-0.209104412,-6.562210644,-7.467865525
0.194260992,-0.031334610,0.063030274,0.019610478,-0.401967566,-6.083124617,-6.363229236
0.195262976,-0.034188642,0.093878836,0.030235934,-0.405781878,-6.432840455,-6.011289769
0.196263936,-0.025785289,0.091742736,0.040888327,-0.099992628,-7.294996692,-6.335259214
0.197264896,-0.052154915,0.052346467,0.043035107,0.168750656,-7.553675729,-6.298318033
0.198267136,-0.089104900,0.021476772,0.046249973,0.077446659,-7.031537338,-5.732509179
0.199268096,-0.094554585,0.039580343,0.064358761,-0.291325076,-6.753709467,-5.680113673
0.200269312,-0.083453088,0.092873550,0.091013797,-0.685548029,-7.448185711,-6.807081504
0.201271040,-0.120509948,0.136565387,0.103810774,-0.788540856,-8.458760438,-8.300406962
0.202272256,-0.220745918,0.139823061,0.098528507,-0.513679304,-8.478002066,-8.654828753
0.203272960,-0.302250002,0.121695322,0.094173954,-0.136476371,-7.136899475,-7.266519465
0.204274944,-0.257477156,0.118503989,0.110149433,0.130715464,-5.642416071,-5.392336030
0.205275904,-0.083553150,0.124014597,0.145237517,0.152803102,-5.604076876,-5.041760793
0.206278144,0.085676221,0.109011262,0.178289976,-0.021972959,-7.199177261,-6.667412557
0.207279104,0.120835696,0.066323029,0.176184203,-0.227164025,-8.741597753,-8.463265190
0.208280064,0.024933324,0.029118378,0.141001635,-0.299797490,-8.703252191,-8.449466830
0.209282048,-0.079818648,0.029093628,0.107985058,-0.204421153,-7.520116551,-6.844320231
0.210283008,-0.087141091,0.048200965,0.109071082,-0.184507416,-6.768076924,-5.552099734
0.211284224,-0.013752297,0.052534680,0.131415667,-0.341078635,-7.108161736,-5.712279239
0.212285952,0.044447257,0.034395855,0.136782943,-0.491148117,-7.793031241,-6.677121739
0.213286912,0.036514047,0.016254775,0.113339947,-0.576526726,-7.821808375,-7.248739991
0.214287872,-0.005622033,0.020551152,0.077132079,-0.772877676,-7.203885612,-7.143535562
0.215290112,-0.031465579,0.045034732,0.060084549,-1.026631790,-6.820679120,-7.057632074
0.216290816,-0.037781612,0.072738830,0.065414235,-0.926271639,-6.978728962,-7.287237806
0.217293056,-0.049410449,0.083399582,0.068613580,-0.380299990,-7.021825627,-7.124308290
0.218294016,-0.060894455,0.075960877,0.062228158,0.222216156,-6.480490767,-6.150134950
0.219294976,-0.042462982,0.066397653,0.061170559,0.605120363,-6.015834503,-5.306625424
0.220296960,-0.007355863,0.057874077,0.072889345,0.539018796,-6.490087702,-5.619854556
0.221298176,-0.016013226,0.047206724,0.078266361,0.176403179,-7.729934884,-6.852151361
0.222299136,-0.105078716,0.039774446,0.057330399,0.095411503,-8.591840462,-7.759221926
0.223300864,-0.230174913,0.041915249,0.021274935,0.453862810,-8.141992234,-7.204870247
0.224302080,-0.286326869,0.055751920,-0.000176924,0.846939864,-6.858048116,-5.756299695
0.225302784,-0.217296234,0.072810389,0.012822928,0.808050267,-6.336201938,-5.320055337
0.226305024,-0.095773596,0.087725870,0.038431661,0.358647584,-7.360755187,-6.875361504
0.227305984,-0.044056376,0.106893389,0.031958454,-0.094300353,-8.820558595,-9.072644787
0.228306944,-0.099311273,0.146327897,-0.014626781,-0.247992816,-9.232693874,-9.938069038
0.229308928,-0.180198182,0.210245345,-0.065721374,-0.066553669,-8.404287743,-9.075635181
0.230308864,-0.182517617,0.273041229,-0.076528104,0.035014071,-7.403072163,-7.560992951
0.231311104,-0.081489768,0.314567854,-0.053858688,-0.163067739,-7.245504667,-6.686446085
0.232312064,0.048987905,0.334796859,-0.035564446,-0.244285256,-8.006977238,-6.719399147
0.233313024,0.109760727,0.340142875,-0.054994695,-0.194710930,-8.873362538,-7.148935509
0.234315008,0.071299131,0.331622332,-0.094404697,-0.444477937,-9.065122105,-7.381799827
0.235315968,-0.023663469,0.307102380,-0.127135630,-0.995442698,-8.662731267,-7.219616681
0.236317952,-0.104774358,0.274081538,-0.143122592,-1.340238667,-8.030358649,-6.654284067
0.237318912,-0.125810662,0.233616672,-0.146503688,-1.139149651,-7.263921062,-5.787901878
0.238320128,-0.076130696,0.180318237,-0.128948640,-0.587654767,-6.511638989,-4.999972983
0.239322112,0.012790381,0.110940884,-0.084492517,-0.262384272,-6.195567601,-4.917615138
0.240323072,0.088925935,0.036398550,-0.029255441,-0.696460838,-6.621333468,-5.909553142
0.241324032,0.102190445,-0.014654857,0.005363745,-1.478810740,-7.592844899,-7.405527758
0.242326016,0.038736818,-0.029592987,0.002378782,-1.577747531,-8.363573761,-8.359446574
0.243326976,-0.065093203,-0.023230774,-0.025075056,-0.818858292,-8.191694638,-8.012423773
0.244327936,-0.134903735,-0.017878468,-0.033745127,0.101048195,-7.329358313,-6.795449390
0.245330176,-0.119685044,-0.013582241,-0.005192709,0.505885517,-6.865163118,-6.207953796
0.246331136,-0.047020990,0.016180799,0.038963730,0.325928619,-7.501703577,-7.060128560
0.247333120,-0.003728678,0.084323112,0.055212837,0.237363186,-8.745491854,-8.659860111
0.248334080,-0.036896012,0.168409945,0.035423206,0.835835095,-9.567853658,-9.717300477
0.249335040,-0.116596662,0.225921602,0.007837953,1.588945155,-9.286085293,-9.529605908
0.250336768,-0.154260770,0.240974988,0.002717879,1.759632218,-8.103292174,-8.106427178
0.251337984,-0.071144619,0.245172842,0.013805803,1.583471183,-7.174805234,-6.496290087
0.252338944,0.102679320,0.264275736,0.010028321,1.517996390,-7.424519447,-6.101719994
0.253341184,0.247608677,0.271727967,-0.015479461,1.361044921,-8.587100853,-7.189762826
0.254342144,0.257087221,0.237703270,-0.045670980,0.716141458,-9.615481496,-8.649752741
0.255343104,0.137023577,0.183237344,-0.060775757,-0.429560981,-9.668315562,-9.169326081
0.256345088,-0.013735971,0.163026753,-0.069450434,-1.601088717,-8.615027272,-8.136687422
0.257346048,-0.073949070,0.207859049,-0.070064660,-2.008981462,-7.265235889,-6.227982693
0.258347008,-0.012124692,0.279172865,-0.051680096,-1.506636043,-6.695312511,-5.089959092
0.259348992,0.085794530,0.305807529,-0.015456917,-1.081443729,-7.093087388,-5.553381743
0.260350208,0.111390735,0.266444900,0.019491204,-1.438750985,-7.796745547,-6.908043666
0.261351936,0.038452128,0.217412116,0.030292418,-1.931700147,-8.141495192,-7.812235356
0.262352896,-0.077192326,0.209929703,0.015503887,-1.583443978,-7.969310705,-7.653908987
0.263354112,-0.161668874,0.219532172,-0.004782344,-0.317811212,-7.442144859,-6.783812475
0.264356096,-0.176276563,0.186546422,-0.000659336,1.023183658,-6.867344857,-6.003887620
0.265357056,-0.125728888,0.100179677,0.029515930,1.438779680,-6.527437097,-5.844781623
0.266358016,-0.047457409,0.017061830,0.056435930,0.893639814,-6.714092981,-6.422296981
0.267360256,0.012298670,-0.006326873,0.056205540,0.375578077,-7.652400023,-7.820068989
0.268360960,0.007800442,0.017119131,0.033808067,0.324059205,-8.738990633,-9.490410900
0.269362176,-0.060748636,0.034073081,0.018342401,0.190949037,-8.892694633,-10.089915189
0.270363904,-0.122444976,0.051164725,0.026636529,-0.082076990,-7.901126852,-8.868638334
0.271364864,-0.078744027,0.104424988,0.055440598,-0.146901378,-6.876316022,-6.974177094
0.272366080,0.070785572,0.187441151,0.087815013,-0.039154661,-7.197480799,-6.300909977
0.273368064,0.203160203,0.249210956,0.109224173,0.072810724,-8.988211226,-7.547533450
0.274369024,0.188783641,0.251419103,0.105650175,-0.198236997,-10.697522630,-9.238862849
0.275371008,0.044933945,0.232186348,0.071825678,-0.798195832,-10.588144329,-9.040940533
0.276372224,-0.082071263,0.248207720,0.020505519,-0.918431155,-8.878185617,-6.561698842
0.277372928,-0.053559503,0.298282670,-0.015737897,-0.104742556,-7.383802022,-4.169234800
0.278374912,0.095606988,0.305702845,-0.018756796,0.847718716,-7.336033123,-4.095735698
0.279375872,0.206869899,0.221565577,-0.006048759,0.872576868,-8.107025318,-6.046568313
0.280376832,0.182265879,0.104389143,-0.001790027,0.020779553,-8.336766852,-8.002459307
0.281379072,0.062068766,0.043662569,-0.017730622,-0.976147957,-7.565667711,-8.565434584
0.282380032,-0.043595985,0.074561141,-0.042248390,-1.173064199,-6.555048170,-8.208449970
0.283381248,-0.079171436,0.127837276,-0.047621680,-0.478834811,-6.032973221,-7.970426927
0.284382976,-0.063596671,0.131050773,-0.025332254,0.100191169,-5.669086327,-7.736928921
0.285384192,-0.012401274,0.095909297,0.018284380,0.037786252,-5.271581578,-7.099579663
0.286385920,0.063490604,0.093781738,0.064074231,-0.340582428,-5.563786545,-6.769250550
0.287386880,0.120528860,0.143844271,0.096051028,-0.532900080,-7.029771735,-7.529072781
0.288388096,0.084536160,0.194979572,0.102427834,-0.376098311,-8.764147252,-8.646673321
0.289390080,-0.053817694,0.208840804,0.086389642,0.046221385,-9.262103205,-8.461999817
0.290391296,-0.197108864,0.200313175,0.071497336,0.405460308,-8.102935150,-6.454987755
0.291392000,-0.216196590,0.214151613,0.075798775,0.644985030,-6.728205085,-4.376223574
0.292394240,-0.107354319,0.247188077,0.103435777,0.799126077,-7.044141002,-4.776164312
0.293394944,-0.021558953,0.250451039,0.130944889,0.548953967,-8.846802855,-7.669793868
0.294396160,-0.081652774,0.212155377,0.129711825,-0.117278188,-10.021728914,-10.232693887
0.295397888,-0.235249247,0.181336233,0.100729113,-0.693008029,-9.096305184,-9.954698052
0.296398848,-0.301842411,0.204640161,0.075518803,-0.603340449,-7.021418383,-7.415820112
0.297400832,-0.171541518,0.250564100,0.082635567,0.024223213,-6.015547545,-5.609969306
0.298402048,0.056082689,0.245211107,0.118915510,0.365817844,-6.910989915,-6.261342854
0.299403008,0.201038861,0.174911790,0.146577525,-0.031203487,-8.531038364,-8.105699463
0.300404992,0.181539640,0.108840424,0.135979685,-0.813094163,-9.393526979,-9.015856356
0.301406208,0.064972036,0.105696083,0.097479761,-1.227107205,-9.412132577,-8.570253858
