# timestamp_s, ang_vel_x, ang_vel_y, ang_vel_z, lin_acc_x, lin_acc_y, lin_acc_z
0.054054912,-0.499669950,0.065952061,0.013383068,-2.890169220,-2.548876760,-12.602768146
0.055056128,-0.267041200,0.142001585,0.055615522,-2.521277204,-2.462262704,-12.158952853
0.056057088,0.019514935,0.169698461,0.079051338,-1.678230329,-3.295729501,-10.539919650
0.057058048,0.281569968,0.147327907,0.087573453,-0.552571149,-4.953083017,-8.293391329
0.058059008,0.453077525,0.091934148,0.081181867,0.649728656,-7.099020517,-5.912741915
0.059060224,0.492492309,0.023757231,0.059876580,1.722697405,-9.182687509,-3.805124728
0.060060928,0.393422750,-0.044419691,0.022592327,2.398092913,-10.758610360,-2.559714572
0.061062144,0.184630912,-0.104074491,-0.022148775,2.422043109,-11.525016611,-2.564504611
0.062063104,-0.080619916,-0.142424011,-0.061563555,1.875978655,-11.299884775,-3.714113986
0.063064064,-0.329891769,-0.141358746,-0.081803579,0.956291155,-10.159855478,-5.658869845
0.064065024,-0.503131940,-0.096770977,-0.083058216,-0.221747123,-8.373310942,-7.992640555
0.065066240,-0.538285700,-0.013680359,-0.058557142,-1.261185600,-6.318384185,-9.884705985
0.066066944,-0.425367637,0.082193440,-0.025533941,-1.936581108,-4.421528716,-10.914564383
0.067068160,-0.188878948,0.154631421,0.009619782,-2.113812553,-3.142588286,-10.995995047
0.068069120,0.109395073,0.181263016,0.038381920,-1.845570365,-2.821655669,-10.334969657
0.069070080,0.388494359,0.158892479,0.059687208,-1.251605522,-3.391670317,-9.017708915
0.070071040,0.572785073,0.104563985,0.067144061,-0.422928764,-4.613130278,-7.288504813
0.071072000,0.616460949,0.035321805,0.055426150,0.424908150,-6.165102935,-5.631151297
0.072072960,0.506738678,-0.037116175,0.028794541,0.961392525,-7.640434966,-4.452801688
0.073074176,0.276913909,-0.100043785,-0.000984628,1.111271799,-8.662208741,-3.907052295
0.074074880,-0.033078025,-0.137328040,-0.027616237,0.905300119,-9.035831788,-4.256725146
0.075076096,-0.339874150,-0.137328040,-0.041464674,0.373605783,-8.695739015,-5.353644092
0.076077056,-0.566775508,-0.098978520,-0.037203616,-0.349690115,-7.766471436,-6.833766162
0.077078016,-0.660518712,-0.030801603,-0.015898332,-0.967605154,-6.549801515,-8.208507373
0.078078976,-0.598733441,0.045897430,0.011798544,-1.264587576,-5.467252687,-9.228785693
0.079080192,-0.403790016,0.102356441,0.034169096,-1.216687185,-4.854127686,-9.765270068
0.080080896,-0.130017072,0.119400672,0.048017534,-0.934074881,-4.854127686,-9.664679248
0.081082112,0.153343243,0.101291177,0.051213326,-0.450280935,-5.428932374,-8.883902881
0.082083072,0.392836733,0.061110669,0.044841946,0.151552301,-6.398738985,-7.574280233
0.083085056,0.522798961,0.012108508,0.024601923,0.606606012,-7.514818086,-6.223489217
0.084085760,0.528125284,-0.036893653,0.000100842,0.836527887,-8.496776094,-5.102620076
0.085086976,0.412011460,-0.077373704,-0.021204444,0.798207575,-9.085950899,-4.523025350
0.086087680,0.209611250,-0.098678984,-0.035052882,0.448534723,-9.062000703,-4.618826131
0.087089152,-0.026877454,-0.093352662,-0.035052882,-0.169380316,-8.400975313,-5.385232381
0.088089600,-0.234604019,-0.061394733,-0.019073915,-0.863935980,-7.265736055,-6.568372030
0.089091072,-0.362435718,-0.009196779,0.008622958,-1.342939886,-5.924525118,-7.785041951
0.090091776,-0.384806272,0.046196967,0.034189302,-1.477060980,-4.707855196,-8.795740194
0.091092992,-0.307996863,0.082249971,0.049164776,-1.359270642,-3.912645363,-9.453455666
0.092093696,-0.154598801,0.087576285,0.056621625,-0.976067517,-3.716253762,-9.520516212
0.093095168,0.026496138,0.065205736,0.053425832,-0.430003064,-4.132987160,-9.017562111
0.094095616,0.186285793,0.028986747,0.040642660,0.168751819,-5.047884621,-8.045184181
0.095097088,0.283224849,-0.008297505,0.021467901,0.695656116,-6.336405129,-6.953055275
0.096097792,0.292812229,-0.040255439,0.001227879,0.959108264,-7.725516457,-6.028577736
0.097099008,0.210786884,-0.060495459,-0.017946879,0.848937366,-8.817645363,-5.391502541
0.098099712,0.063780391,-0.058364930,-0.030730052,0.384303577,-9.378079934,-5.214271095
0.099101184,-0.105596654,-0.033863850,-0.036056374,-0.276721814,-9.287069191,-5.516043556
0.100101632,-0.244714017,0.007376963,-0.031849131,-0.936908853,-8.534430759,-6.062297774
0.101103104,-0.313956172,0.053183330,-0.019065958,-1.420702799,-7.360871188,-6.670632735
0.102103808,-0.292650917,0.084075995,-0.003086993,-1.645834635,-6.148991305,-7.346028243
0.103105024,-0.190385514,0.084075995,0.009696179,-1.559613931,-5.195773532,-7.939993087
0.104105728,-0.041248501,0.056379124,0.017153029,-1.214731119,-4.620968845,-8.227395430
0.105107200,0.113214829,0.008442227,0.015022501,-0.668666666,-4.515587985,-8.198655196
0.106107648,0.231459169,-0.046951522,0.005435120,-0.022011392,-4.903581149,-7.973523360
0.107109120,0.280461333,-0.100214736,-0.005217522,0.500102865,-5.650827243,-7.628640548
0.108109824,0.246372871,-0.137498991,-0.011609111,0.715654623,-6.551354587,-7.259807540
0.109111040,0.141535354,-0.144511284,-0.010704616,0.633628709,-7.374163078,-6.945178255
0.110111744,-0.010797461,-0.117879664,-0.002182499,0.317486131,-7.910647453,-6.772736849
0.111113216,-0.164195523,-0.067812240,0.013796467,-0.118407424,-7.996868157,-6.629035677
0.112113664,-0.271787248,-0.010287964,0.037232283,-0.578251174,-7.671145500,-6.538024935
0.113115136,-0.302679883,0.038714199,0.060668099,-0.956664260,-7.172981438,-6.662565950
0.114116096,-0.256873546,0.067476339,0.078777592,-1.119525588,-6.684397453,-6.940388216
0.115116800,-0.151412350,0.069606868,0.086234443,-1.004564650,-6.286824211,-7.213420442
0.116118016,-0.018254312,0.045105782,0.077712328,-0.654891799,-6.056902336,-7.390651888
0.117120000,0.108512152,-0.003896378,0.054276512,-0.204628127,-6.047322258,-7.476872591
0.118120960,0.198874081,-0.065706620,0.022992921,0.173717266,-6.248208756,-7.491672541
0.119122176,0.230832023,-0.116839309,-0.003638688,0.403639141,-6.645781998,-7.515622736
0.120122880,0.195678288,-0.138144598,-0.019617653,0.427589337,-7.124785904,-7.587473322
0.121124096,0.105130815,-0.118969838,-0.024943975,0.259937969,-7.464878678,-7.601843440
0.122125056,-0.010983004,-0.069967678,-0.021748181,-0.075364765,-7.517569107,-7.515622736
0.123126016,-0.117509431,-0.010312873,-0.008965012,-0.525628437,-7.345127701,-7.391081721
0.124126976,-0.185686355,0.048276666,0.012340277,-0.923201679,-7.067305435,-7.304861018
0.125127936,-0.199534793,0.097278826,0.034710829,-1.167493671,-6.799063248,-7.256960627
0.126128896,-0.162250537,0.127106230,0.047494003,-1.210604023,-6.583511490,-7.132419611
0.127130112,-0.083418138,0.122726254,0.042439859,-1.011215258,-6.449332453,-6.964318126
0.128130816,0.012455666,0.079050420,0.021134572,-0.651962328,-6.406222102,-6.777506603
0.129132032,0.103003138,0.003416645,-0.008692831,-0.297499438,-6.449332453,-6.624225353
0.130132992,0.165853732,-0.075412923,-0.036389704,0.004273023,-6.660094172,-6.681705821
0.131133952,0.182897963,-0.128676137,-0.054499204,0.181504468,-7.014557063,-6.997848400
0.132134912,0.148809501,-0.144655112,-0.065151840,0.205454664,-7.292379328,-7.366681407
0.133136128,0.074240998,-0.127610872,-0.068347633,0.033013258,-7.297169367,-7.649293712
0.134137088,-0.010980156,-0.087130832,-0.060890790,-0.307079516,-7.062457453,-7.826525157
0.135138048,-0.078091807,-0.030671815,-0.039585497,-0.608851977,-6.731944758,-7.917535899
0.136139264,-0.110899895,0.035353935,-0.009612546,-0.767549629,-6.396809821,-7.901243417
0.137139968,-0.101312515,0.093943471,0.019149594,-0.786709785,-6.095037360,-7.676111581
0.138141184,-0.053375607,0.122705611,0.035128560,-0.595108223,-5.889065680,-7.201897714
0.139142144,0.019062366,0.109922437,0.032998031,-0.235855293,-5.869905524,-6.660623300
0.140143104,0.092565610,0.058789749,0.017019065,0.113817559,-6.061507086,-6.272630136
0.141144064,0.140502512,-0.009387171,-0.003220958,0.372479668,-6.454290289,-6.148089120
0.142145280,0.141567776,-0.071172504,-0.021330451,0.477860527,-6.952454352,-6.287000253
0.143144960,0.094696139,-0.110587284,-0.035178889,0.377269707,-7.359607672,-6.607932870
0.144145920,0.013736048,-0.123370458,-0.042635740,0.065917168,-7.512888922,-6.991135995
0.145148160,-0.072635868,-0.108549260,-0.038200042,-0.409652865,-7.378979070,-7.388391774
0.146149120,-0.134421197,-0.068069216,-0.017960022,-0.831176303,-7.053256413,-7.714114430
0.147150080,-0.151465428,-0.010544940,0.017193705,-1.118578647,-6.641313054,-7.896135914
0.148151296,-0.117376966,0.053370921,0.054477958,-1.247909701,-6.253319890,-7.857815602
0.149152000,-0.040677935,0.101307817,0.081109567,-1.089838412,-5.965917546,-7.565623219
0.150153216,0.058391649,0.114090990,0.089631682,-0.677895053,-5.846166569,-7.077039235
0.151154176,0.154265440,0.088524644,0.078979038,-0.146200717,-5.913227116,-6.583665211
0.152155136,0.216050786,0.035261430,0.055543222,0.385493619,-6.200629460,-6.325003102
0.153156096,0.220311843,-0.024393378,0.026781084,0.720796354,-6.602992741,-6.305842945
0.154157312,0.163214439,-0.070110982,-0.001177925,0.820672528,-6.938437594,-6.407198262
0.155158016,0.056688004,-0.093546795,-0.024613741,0.667391278,-7.101298922,-6.699390645
0.156159232,-0.067947927,-0.086089953,-0.036331650,0.207547528,-7.053398531,-7.168814473
0.159162112,-0.178735420,-0.050936222,-0.032070592,-0.458267902,-6.780366305,-7.609498067
0.160163072,-0.244781832,0.007653317,-0.010765307,-1.119293293,-6.392373141,-7.887320332
0.161164032,-0.247977625,0.079026035,0.021192626,-1.617457355,-6.081020602,-8.035811543
0.162165248,-0.192583858,0.138680843,0.051020028,-1.828219074,-5.927739352,-7.968750996
0.163165952,-0.096710076,0.166377719,0.068064261,-1.660567707,-5.903789156,-7.484957051
0.164167168,0.017273219,0.147202959,0.066998997,-1.152823566,-6.100180758,-6.857461934
0.165168128,0.120689237,0.084612437,0.048165967,-0.521264532,-6.511761321,-6.377378515
0.166169088,0.180344041,-0.004869767,0.017273298,0.029589960,-6.962024993,-5.994175390
0.167170048,0.188866157,-0.090090922,-0.015749899,0.484643671,-7.364388274,-5.749883397
0.168171264,0.146255587,-0.149745731,-0.046642568,0.795996210,-7.656580657,-5.864844335
0.169171968,0.064230226,-0.175312077,-0.067947848,0.772046015,-7.723641204,-6.348638280
0.170172928,-0.036969887,-0.163594168,-0.074339435,0.431953242,-7.527249602,-6.985713476
0.171174144,-0.131778414,-0.115657260,-0.062621526,-0.023100469,-7.144046477,-7.656318944
0.172174848,-0.192498487,-0.040023494,-0.035989920,-0.492524297,-6.669832610,-8.245493749
0.173176064,-0.205281660,0.045197657,-0.000836195,-0.856567266,-6.123768157,-8.461045507
0.174177024,-0.162927915,0.110952276,0.029599533,-0.943655057,-5.654618564,-8.213807906
0.175177984,-0.073445711,0.137583895,0.046643764,-0.756843534,-5.477387119,-7.715643844
0.176178944,0.032015462,0.117343862,0.047709029,-0.507761503,-5.678568759,-7.255800094
0.177180160,0.118301875,0.063015380,0.035991120,-0.258679471,-6.181522861,-6.877387008
0.178180864,0.156651391,-0.005161539,0.013620568,0.052673068,-6.861708408,-6.570824508
0.179183104,0.137476639,-0.072273195,-0.017272102,0.263434786,-7.489203525,-6.403173141
0.180184064,0.066103922,-0.127666941,-0.044968977,0.177214083,-7.877196689,-6.465443649
0.181185024,-0.032965662,-0.155363825,-0.059882679,-0.148508573,-8.011317783,-6.824696578
0.182186240,-0.128839453,-0.143645908,-0.053491093,-0.517341581,-7.853246494,-7.255800094
0.183186944,-0.189669325,-0.090460110,-0.030626709,-0.785176188,-7.383777932,-7.521156288
0.184188160,-0.193930383,-0.012695806,0.001331222,-0.909717204,-6.770652932,-7.621747109
0.185189120,-0.137471367,0.056546378,0.033289153,-0.852236735,-6.210218361,-7.564266640
0.186190080,-0.037336519,0.092765364,0.056724969,-0.579204508,-5.860545510,-7.382245155
0.187191040,0.076646767,0.092765364,0.067377615,-0.176841227,-5.788694924,-7.205013710
0.188192256,0.167194236,0.065068493,0.064181822,0.239892171,-5.975506447,-7.061312538
0.189192960,0.208739558,0.020327389,0.049268118,0.565614828,-6.296439064,-6.874501015
0.190194176,0.191695318,-0.032935829,0.023701773,0.714106038,-6.598211525,-6.654159218
0.191195136,0.123518399,-0.083003259,-0.002929836,0.565614828,-6.885613869,-6.702059609
0.192196096,0.020028133,-0.111848386,-0.017718620,0.123902439,-7.082207601,-7.095285614
0.193197056,-0.092889897,-0.103326270,-0.016653355,-0.431742093,-7.034307210,-7.464118622
0.194198272,-0.183437357,-0.058585168,-0.000674387,-0.953856350,-6.746904866,-7.674880340
0.195198976,-0.224982687,0.004265429,0.023826693,-1.351429592,-6.416392171,-7.856901825
0.196200192,-0.209003704,0.058593912,0.050458302,-1.519080960,-6.176890218,-7.909592254
0.197201152,-0.145087838,0.091617105,0.070698324,-1.313109280,-6.100249593,-7.689250457
0.198202112,-0.049214047,0.096943427,0.073894117,-0.786204983,-6.258320882,-7.363527801
0.199203072,0.047725010,0.075638147,0.061110948,-0.134759671,-6.631943929,-7.047385223
0.200204032,0.118032457,0.027701245,0.033414073,0.492735447,-7.063047444,-6.630651825
0.201204992,0.149753767,-0.035802263,-0.002646556,0.957338854,-7.489038269,-6.242041607
0.202206208,0.135905329,-0.097587594,-0.040996074,1.062719714,-7.881821472,-6.251621685
0.203206912,0.080511578,-0.133806585,-0.067627680,0.804057605,-8.087793152,-6.615664654
0.204208128,-0.000448515,-0.130610792,-0.075084532,0.286733386,-7.929721863,-6.998867779
0.205209088,-0.076082285,-0.088000222,-0.064431887,-0.331181653,-7.436347839,-7.276690044
0.206210048,-0.117627590,-0.020888562,-0.036735016,-0.934726575,-6.775322449,-7.525772076
0.207211008,-0.111236020,0.048353621,-0.000516027,-1.341879895,-6.085556824,-7.645523052
0.208212224,-0.061168583,0.099486310,0.034637697,-1.356250013,-5.496382019,-7.568882427
0.209212928,0.016595716,0.114400012,0.057008248,-1.097587903,-5.146709167,-7.382070904
0.210214144,0.096897233,0.091866604,0.063095158,-0.718014870,-5.065334704,-7.124208555
0.211215104,0.154421505,0.036472862,0.055638305,-0.171950417,-5.285676501,-6.870336485
0.212216064,0.166139413,-0.034899854,0.035398282,0.388484153,-5.769470447,-6.717055235
0.213218048,0.124594105,-0.105207300,0.008766672,0.714206809,-6.320324939,-6.697895079
0.214218752,0.036177163,-0.154209472,-0.014669146,0.695046653,-6.823279040,-6.855966368
0.215219968,-0.074610332,-0.168057910,-0.025321786,0.412434348,-7.196902087,-7.167318907
0.216220928,-0.176875710,-0.137165233,-0.018930200,0.014861106,-7.297492907,-7.430771055
0.217221888,-0.240791593,-0.068988313,0.005570878,-0.435402566,-7.120261462,-7.493041563
0.218222848,-0.241856857,0.019428629,0.039659339,-0.809025612,-6.895129626,-7.469091368
0.219224064,-0.182430885,0.099244891,0.069633320,-0.943974179,-6.799212963,-7.481556310
0.220224768,-0.084426574,0.147181799,0.087742811,-0.881703671,-6.746522533,-7.361805333
0.221225984,0.026360928,0.152508121,0.087742811,-0.694892148,-6.717782299,-7.069612950
0.222226944,0.125430516,0.124811237,0.069633320,-0.316479062,-6.837533275,-6.849271153
0.223227904,0.185085320,0.069417495,0.035544858,0.061934024,-7.067455150,-6.796580724
0.224228864,0.189346378,-0.003020487,-0.007065717,0.191265079,-7.244686596,-6.825320958
0.225230080,0.140344222,-0.070132142,-0.044349975,0.071514102,-7.350067455,-7.079193028
0.226230784,0.052992539,-0.106351129,-0.069916313,-0.230258359,-7.335697338,-7.515086583
0.227232000,-0.043946517,-0.098894277,-0.076307900,-0.623041562,-7.062665111,-7.797698888
0.228232960,-0.117942848,-0.052138442,-0.060236860,-1.045975750,-6.646121837,-7.877828690
0.229233920,-0.146704987,0.016038477,-0.029344188,-1.362118329,-6.373089610,-7.973629471
0.230234880,-0.129660756,0.082084872,0.003679008,-1.395648602,-6.272498790,-7.987999588
0.231236096,-0.078528072,0.127891235,0.028180088,-1.146566571,-6.210228282,-7.614376541
0.232236800,-0.006090094,0.140674416,0.038832731,-0.681932782,-6.248548595,-6.977301346
0.233238016,0.070608941,0.115108062,0.032441145,-0.097548016,-6.502420665,-6.440816971
0.234238976,0.128133216,0.053322728,0.009005329,0.400616046,-6.871253673,-6.076774002
0.235239936,0.147307980,-0.028702627,-0.022952601,0.659278156,-7.216136485,-5.966603104
0.236240896,0.123872159,-0.106466925,-0.055975803,0.611377765,-7.460428478,-6.282745682
0.237242112,0.063654503,-0.151359973,-0.080576518,0.225561952,-7.451047314,-6.823817746
0.238242816,-0.008783474,-0.151359973,-0.085902840,-0.354032774,-7.139694775,-7.302821652
0.239244032,-0.068438278,-0.108749387,-0.070989138,-0.957577696,-6.732541455,-7.777035519
0.240244992,-0.101461484,-0.039507207,-0.037965945,-1.427001524,-6.363708447,-8.227299191
0.241245952,-0.099330955,0.036126568,-0.000681692,-1.613813048,-5.975715283,-8.275199582
0.242246912,-0.062046692,0.097911897,0.029145710,-1.436581603,-5.626042432,-7.791405637
0.243248128,0.003999699,0.126674036,0.046189941,-0.947997618,-5.558981885,-7.163910519
0.244248832,0.076437676,0.108564541,0.045124677,-0.315712462,-5.779323682,-6.565155637
0.245250048,0.125439836,0.051040266,0.029145710,0.259092226,-6.196057080,-6.052621457
0.246251008,0.133203373,-0.027510885,0.004646186,0.659305967,-6.789885951,-5.930262877
0.247251968,0.087397000,-0.102079389,-0.026246481,0.769476865,-7.335950404,-6.241615416
0.248252928,0.001110587,-0.148951032,-0.051812831,0.549135068,-7.546712123,-6.639188658
0.249253888,-0.094763216,-0.156407883,-0.063530732,0.094081357,-7.422171107,-7.084662291
0.250254848,-0.167201181,-0.124449942,-0.053943360,-0.456773135,-7.125188685,-7.649886900
0.251256064,-0.193832792,-0.059468816,-0.021985423,-0.930987002,-6.698875209,-8.114520689
0.252256768,-0.167201181,0.024687069,0.022755680,-1.165698916,-6.239031459,-8.224691587
0.253257984,-0.090502158,0.103516631,0.061105197,-1.084268252,-5.956419154,-8.090570494
0.254258944,0.011763232,0.147192481,0.082410484,-0.753755557,-5.894148646,-7.807958189
0.255259904,0.108870884,0.141898416,0.085471549,-0.270498563,-5.975404413,-7.284785997
0.256260864,0.173852010,0.095026772,0.071623111,0.275565890,-6.281966913,-6.753091661
0.257262080,0.188765713,0.026849855,0.046056769,0.634818819,-6.794501093,-6.508799669
0.258262784,0.147220408,-0.041327067,0.015164101,0.677929171,-7.244764765,-6.384258653
0.259264000,0.061999253,-0.089263967,-0.013598040,0.476747530,-7.479476679,-6.336358263
0.260264960,-0.039200860,-0.107373454,-0.031707531,0.060014132,-7.503426874,-6.527959825
0.261265920,-0.127617800,-0.096720810,-0.032772795,-0.524370634,-7.263924921,-6.839312364
0.262266880,-0.179815757,-0.059436559,-0.013598040,-1.094385282,-6.885511835,-7.179405138
0.263268096,-0.181946286,-0.002977548,0.017294629,-1.444058134,-6.574159296,-7.581768419
0.264268800,-0.139124344,0.050084833,0.043236909,-1.464175302,-6.349105881,-7.878579507
0.265270016,-0.065621107,0.079912241,0.056020081,-1.191143075,-6.157504319,-7.821099038
0.266270976,0.022795833,0.074585919,0.056020081,-0.688188974,-6.133554123,-7.543276772
0.267271936,0.102690666,0.037301664,0.038975851,-0.079854013,-6.397006272,-7.284614663
0.268272896,0.151692822,-0.017026821,0.009148449,0.418310050,-6.770629319,-7.011582436
0.269274112,0.159149673,-0.073485833,-0.027070539,0.710502432,-7.062821701,-6.738550210
0.270274816,0.125061215,-0.120357464,-0.057963211,0.724872550,-7.225683030,-6.618799233
0.271276032,0.064341146,-0.142728017,-0.072876905,0.379989737,-7.196942795,-6.652329507
0.272276992,-0.004901038,-0.128879580,-0.063289525,-0.185234872,-6.986181076,-6.791240640
0.273277952,-0.062670900,-0.076549254,-0.031002467,-0.743352059,-6.717857631,-7.076043931
0.274280192,-0.097824634,-0.001980743,0.009477578,-1.150505379,-6.363394740,-7.349076158
0.275280896,-0.103150957,0.066196181,0.046761832,-1.270256355,-5.903550990,-7.344286119
0.276282112,-0.076519337,0.104545692,0.074458703,-1.102604988,-5.544298061,-7.171844713
0.277283072,-0.028582438,0.102415163,0.089372406,-0.714611824,-5.510767787,-7.138314439
0.278284032,0.016158664,0.065130912,0.089372406,-0.178127449,-5.769429897,-7.176634752
0.279284992,0.037463951,0.006541372,0.071262910,0.310456535,-6.167003139,-7.152684556
0.280286208,0.030007100,-0.060570283,0.041435509,0.578698723,-6.655587123,-7.238905259
0.281286912,-0.003016095,-0.119159823,0.009477578,0.540378410,-7.129800990,-7.425716783
0.282288128,-0.049851277,-0.146894562,-0.011020602,0.231423799,-7.450643205,-7.573576345
0.283289088,-0.090331334,-0.128785059,-0.012085867,-0.228419951,-7.589554338,-7.669377126
0.284290048,-0.107375565,-0.068064990,0.003893102,-0.721793974,-7.527283830,-7.626266775
0.285291008,-0.090331334,0.016090896,0.032655239,-1.057096709,-7.297361955,-7.314914235
0.286292224,-0.037068104,0.090659398,0.063547908,-1.095417021,-7.062650041,-6.898180837
0.287292928,0.035369871,0.136465778,0.083787928,-0.855915068,-6.952479143,-6.605988454
0.288294144,0.103546793,0.142857364,0.088048986,-0.439181670,-6.914158830,-6.428757009
0.289295104,0.142961577,0.113029952,0.068874230,0.073352510,-6.890208635,-6.309006032
0.290296064,0.144026842,0.051244619,0.029459446,0.490085909,-6.914158830,-6.433547048
0.291297024,0.101929466,-0.027899910,-0.020659237,0.586967800,-6.900269208,-6.852574556
0.292297984,0.029491486,-0.099272620,-0.065400339,0.333095730,-6.761358075,-7.355528658
0.293298944,-0.051468604,-0.134426347,-0.090966686,-0.179438450,-6.531436200,-7.935123384
0.294300160,-0.117514991,-0.119512645,-0.090966686,-0.806933567,-6.263194013,-8.438077486
0.295300864,-0.150538189,-0.063053634,-0.066465604,-1.386528294,-5.994951825,-8.615308931
0.296302080,-0.137755015,0.015775930,-0.025985559,-1.697880833,-5.875200849,-8.423707369
0.297303040,-0.087687604,0.090344432,0.014494486,-1.606870091,-6.042852216,-8.016554048
0.298304000,-0.018445415,0.134020274,0.043256624,-1.190136692,-6.416475263,-7.427379244
0.299304960,0.047600981,0.138281340,0.054974532,-0.567431614,-6.828418622,-6.579542330
0.300306176,0.098772586,0.102364265,0.047700227,0.188881812,-7.259400868,-5.695817808
0.301306880,0.121143135,0.032056821,0.017872823,0.806796851,-7.680924305,-5.212023863
0.302308096,0.109425226,-0.058490652,-0.021541957,1.051088843,-7.862945790,-5.140173277
0.303309056,0.066814653,-0.143711803,-0.057760952,0.883437476,-7.719244618,-5.475476011
0.304310016,0.007159849,-0.193779223,-0.075870439,0.361323218,-7.350411610,-6.256252379
0.305310976,-0.050364426,-0.189518165,-0.067348323,-0.385922876,-6.804347157,-7.271740660
0.306312192,-0.088713954,-0.135189687,-0.032194601,-1.085268579,-6.162481923,-8.133947691
0.307312896,-0.096170806,-0.048903272,0.016807559,-1.458891626,-5.592467274,-8.660851988
