# timestamp_ns, ang_vel_x, ang_vel_y, ang_vel_z, lin_acc_x, lin_acc_y, lin_acc_z
1540822817277112832,-0.096006808,0.001545871,0.056990074,0.512125730,-10.327747036,0.109876580
1540822817278113536,-0.102180557,-0.018611295,0.045354535,0.670470545,-10.332541046,-0.085150399
1540822817279114752,-0.101563608,-0.041854195,0.026371006,0.456529782,-10.159872472,-0.500605269
1540822817280115712,-0.099755278,-0.050787586,0.009412012,0.317815523,-10.040077514,-0.949543448
1540822817281116672,-0.097530348,-0.046483193,-0.001104937,0.178907550,-9.996889751,-1.362146778
1540822817282117632,-0.098500791,-0.034721855,-0.006303569,-0.146896110,-10.006382345,-1.534543004
1540822817283119616,-0.098317052,-0.010150165,-0.009375927,-0.353047735,-10.102084361,-1.417700677
1540822817284120832,-0.091344692,0.016673399,-0.011377104,-0.223970478,-10.212150490,-1.113731728
1540822817285121792,-0.078726459,0.027289908,-0.013407658,0.077255528,-10.307808261,-0.674769316
1540822817286122752,-0.056847463,0.018957296,-0.020748407,0.393101096,-10.341239892,-0.295354548
1540822817287123712,-0.026324645,0.000984114,-0.037593222,0.608759010,-10.250190716,-0.178099632
1540822817288124672,-0.001386425,-0.022327776,-0.058711578,0.705021131,-10.134983388,-0.360332947
1540822817289125632,0.007110050,-0.050657997,-0.077836786,0.609322810,-9.995996777,-0.838070130
1540822817290126848,-0.006732208,-0.072586173,-0.089503707,0.187722900,-9.727581564,-1.355907755
1540822817291127808,-0.033249034,-0.068276073,-0.087256366,-0.219338748,-9.550278493,-1.550013632
1540822817292128768,-0.058170557,-0.042610162,-0.074257443,-0.334346416,-9.559720746,-1.410538879
1540822817293129728,-0.079286229,-0.012712103,-0.057109008,-0.382296458,-9.511690448,-1.165241832
1540822817294130688,-0.088798815,0.013318638,-0.037891372,-0.291334710,-9.444508773,-0.785825719
1540822817295131648,-0.078749521,0.032009092,-0.023991376,0.187537470,-9.520998233,-0.347590480
1540822817296132864,-0.055495566,0.034100010,-0.018582184,0.637827905,-9.602354585,-0.159980430
1540822817297133568,-0.033282456,0.015205986,-0.021618956,0.757583172,-9.602173652,-0.227164597
1540822817298134784,-0.023482813,-0.011348645,-0.028948329,0.843799584,-9.625950747,-0.547083220
1540822817299135744,-0.033380186,-0.035925584,-0.036300269,0.795894544,-9.620994322,-1.029157214
1540822817300137472,-0.060251598,-0.053467543,-0.038270371,0.364785664,-9.558561537,-1.323294707
1540822817301138688,-0.093357106,-0.053477045,-0.032844989,-0.056740276,-9.548848537,-1.267349534
1540822817302139648,-0.114326970,-0.033435458,-0.022114197,-0.224395698,-9.582242461,-1.046002088
1540822817303140608,-0.116014572,-0.003464123,-0.011359445,-0.301040376,-9.658754525,-0.781546316
1540822817304141568,-0.100011314,0.027760778,-0.004857041,-0.195663450,-9.764014019,-0.593730931
1540822817305142528,-0.080187497,0.047583817,-0.004806631,0.096524344,-9.787845571,-0.510289564
1540822817306143488,-0.060777444,0.047356787,-0.013244427,0.350400705,-9.782895550,-0.494342189
1540822817307144704,-0.049925251,0.029319767,-0.025928441,0.503684638,-9.777959922,-0.666187310
1540822817308145408,-0.051324540,0.005043987,-0.039671573,0.427046337,-9.629334370,-0.963352122
1540822817309146624,-0.063958067,-0.018333951,-0.049172377,0.201917303,-9.428020351,-1.101265712
1540822817310147584,-0.079447447,-0.033398120,-0.050170931,0.039058836,-9.389573673,-1.080895343
1540822817311148544,-0.093183753,-0.039742578,-0.041572616,-0.195650396,-9.403825095,-1.022493029
1540822817312149504,-0.100536748,-0.034371552,-0.025522219,-0.382459238,-9.418082932,-0.820463333
1540822817313150720,-0.097167454,-0.017262710,-0.008409505,-0.162114759,-9.619157538,-0.613502454
1540822817314151424,-0.089641187,-0.001249008,0.003371151,0.134871836,-9.868125459,-0.613730592
1540822817315152640,-0.087386686,0.005192835,0.004527634,0.139696922,-9.911060186,-0.726278973
1540822817316153600,-0.092588735,0.004177857,0.002483142,0.254679437,-9.915694363,-0.753508587
1540822817317155584,-0.098855768,-0.000032896,-0.002761959,0.551705370,-10.001733037,-0.682848964
1540822817318156800,-0.106187783,-0.012765738,-0.012272601,0.455931053,-10.039903458,-0.646095152
1540822817319157504,-0.110323722,-0.026563826,-0.019656898,0.120644293,-10.054144137,-0.641315365
1540822817320158720,-0.110194608,-0.037165048,-0.019588177,0.111103435,-10.121049906,-0.518903251
1540822817321159680,-0.104236015,-0.042297507,-0.016318355,0.288457427,-10.307609480,-0.340793271
1540822817322160640,-0.093637089,-0.039866041,-0.011980675,0.250285292,-10.542052641,-0.388469172
1540822817323161600,-0.085797907,-0.029090783,-0.011917598,0.144955811,-10.632919277,-0.625154629
1540822817324162816,-0.083869586,-0.015274744,-0.015093517,0.258963969,-10.594324810,-0.908067189
1540822817325163520,-0.085306384,-0.003650181,-0.017196906,0.326136871,-10.493695544,-1.270348864
1540822817326164736,-0.088142718,0.007877792,-0.020369605,-0.004131685,-10.211136057,-1.563126344
1540822817327165696,-0.083761852,0.027101666,-0.021406680,-0.372881783,-9.789548067,-1.452146607
1540822817328166656,-0.065230077,0.044282362,-0.012855706,-0.301040554,-9.578665937,-1.024589806
1540822817329167616,-0.035215438,0.045723671,-0.000039462,-0.080733865,-9.602488529,-0.602391047
1540822817330168832,-0.006945825,0.032054613,0.011705344,-0.066397781,-9.698171431,-0.328784709
1540822817331169536,0.007298549,0.016654730,0.021303968,0.077216248,-9.904002895,-0.132437516
1540822817332170752,0.007082283,-0.007587374,0.024525827,0.527092609,-10.219853529,0.081395497
1540822817333171712,-0.008651767,-0.035995373,0.017898722,0.720712536,-10.444887923,-0.009127951
1540822817334172672,-0.040211095,-0.057165602,0.005026135,0.347107370,-10.411300812,-0.468490243
1540822817335174912,-0.078003299,-0.056901558,-0.006703229,-0.101802681,-10.152674250,-0.903185406
1540822817336175616,-0.106664721,-0.040141756,-0.013147627,-0.278018522,-9.855700794,-1.108680091
1540822817337176832,-0.116681470,-0.021414145,-0.011055745,-0.517689991,-9.620923714,-1.189792943
1540822817338177792,-0.103299901,0.003284167,-0.007940504,-0.800487249,-9.429260964,-1.026110382
1540822817339178752,-0.072610652,0.031913721,-0.002736694,-0.609068077,-9.433994382,-0.613352466
1540822817340179712,-0.037940160,0.042430392,0.004670062,-0.049423208,-9.750051506,-0.254529409
1540822817341180928,-0.018685364,0.026900022,0.006779946,0.351659229,-10.176260078,-0.067569866
1540822817342181632,-0.016144518,0.000773035,-0.003005229,0.516514065,-10.463649439,-0.067518731
1540822817343182848,-0.031487540,-0.023880796,-0.020269918,0.649240053,-10.602519419,-0.205849677
1540822817344183808,-0.056457555,-0.054221824,-0.039608515,0.625781477,-10.549818688,-0.413683820
1540822817345184768,-0.081344200,-0.083791601,-0.057726289,0.172603345,-10.257635466,-0.692989249
1540822817346185728,-0.089117703,-0.091313360,-0.066227226,-0.429936106,-9.879218234,-0.938938603
1540822817347186688,-0.070871416,-0.075277981,-0.063127254,-0.606336306,-9.634919953,-0.990636611
1540822817348187648,-0.038883795,-0.055390399,-0.054753437,-0.501228018,-9.582210332,-0.922865219
1540822817349188864,-0.008228092,-0.043737864,-0.043107252,-0.535027168,-9.668413399,-0.874255652
1540822817350189568,0.009435830,-0.029302102,-0.034619740,-0.396452027,-9.864787927,-0.766918688
1540822817351190784,0.010443237,-0.017591330,-0.031505725,0.066974768,-10.061258919,-0.653077994
1540822817352192768,-0.006505005,-0.019679222,-0.033715742,0.306402037,-10.061299290,-0.689251733
1540822817353193472,-0.032561237,-0.028003287,-0.039129156,0.139130113,-9.802663141,-0.717710094
1540822817354194688,-0.053184271,-0.033442430,-0.042381861,0.052639282,-9.405130360,-0.583414359
1540822817355195648,-0.053642014,-0.039625909,-0.037132802,0.128677006,-9.036343177,-0.468062148
1540822817356196608,-0.037910583,-0.052133254,-0.024426850,0.046529059,-8.806466959,-0.528088632
1540822817357197568,-0.018033987,-0.059352138,-0.009583291,-0.121519036,-8.787342901,-0.712573189
1540822817358198528,-0.008323151,-0.056449751,0.007427732,-0.054386070,-8.998129073,-0.908966131
1540822817359199488,-0.018604792,-0.050271205,0.021239831,0.233060858,-9.390935931,-1.114557920
1540822817360200704,-0.047539518,-0.047840968,0.027591956,0.285598759,-9.721474796,-1.273906298
1540822817361201408,-0.084890252,-0.038641401,0.027542555,-0.006868759,-9.778981950,-1.187009320
1540822817362202624,-0.113209030,-0.022130881,0.026468472,-0.150841489,-9.707156301,-0.798341312
1540822817363203584,-0.111963570,-0.012817838,0.026452175,-0.088839143,-9.630539026,-0.352193075
1540822817364204544,-0.086133353,-0.015917459,0.023230722,-0.280705349,-9.501229858,-0.116810251
1540822817365205504,-0.046723056,-0.017352574,0.019995208,-0.549208844,-9.477300214,-0.096979542
1540822817366206720,-0.020714767,-0.022146124,0.019988339,-0.329202085,-9.779093183,-0.128538452
1540822817367207424,-0.021853363,-0.039202929,0.016773646,0.046181357,-10.262944311,-0.200178466
1540822817368208640,-0.051375522,-0.061884515,0.007128389,0.014959483,-10.655773802,-0.529468679
1540822817369209600,-0.107797954,-0.076178748,-0.005919558,-0.139603386,-10.799208123,-0.875159697
1540822817370210560,-0.163220090,-0.080823921,-0.018726976,-0.042933748,-10.665078931,-0.892767238
1540822817371211520,-0.189841817,-0.081653482,-0.029279599,-0.050092804,-10.358542825,-0.876707173
1540822817372212736,-0.165247899,-0.072023717,-0.036800241,-0.412787933,-9.898698326,-0.910384426
1540822817373213440,-0.098114208,-0.052374592,-0.040165455,-0.599428928,-9.438828942,-0.853228473
1540822817374214656,-0.015544915,-0.041139396,-0.037058338,-0.273981168,-9.328625525,-0.814535752
1540822817375215616,0.049154973,-0.048003936,-0.030681345,0.065866332,-9.572888043,-0.871971516
1540822817376216576,0.070666789,-0.063290191,-0.030639076,0.161160891,-9.932108876,-0.859000411
1540822817377217536,0.050381609,-0.071819614,-0.031748489,0.426399422,-10.372720106,-0.718147636
1540822817378218752,-0.002937733,-0.081014424,-0.033271817,0.887673387,-10.765463046,-0.498123178
1540822817379219456,-0.075169755,-0.094282098,-0.038812855,0.956169751,-10.803783333,-0.315365157
1540822817380220672,-0.135524359,-0.092946444,-0.044071993,0.590390885,-10.444539440,-0.328271022
1540822817381221632,-0.159528523,-0.079249002,-0.042877347,0.397984331,-9.893697868,-0.384876995
1540822817382222592,-0.140377223,-0.067536008,-0.036576192,0.475204432,-9.385946615,-0.452029123
1540822817383224832,-0.089224318,-0.061232296,-0.025095563,0.287599928,-9.079370428,-0.799079609
1540822817384225536,-0.032039991,-0.047051435,-0.012432646,-0.015022972,-9.055407325,-1.265492330
1540822817385226752,0.003801668,-0.029588098,-0.002823018,0.143634469,-9.347594466,-1.481254758
1540822817386227712,0.003608405,-0.024824076,0.004640418,0.530433753,-9.864905948,-1.437890940
1540822817387228672,-0.025645515,-0.027764063,0.007713291,0.578980467,-10.353766830,-1.092296005
1540822817388229632,-0.063628696,-0.021807491,0.003282829,0.453964553,-10.593528145,-0.448042774
1540822817389230848,-0.087054462,-0.008415187,-0.004173898,0.545397415,-10.593571120,0.071032004
1540822817390231552,-0.087448251,-0.004321160,-0.010606464,0.652503829,-10.445080919,0.244162145
1540822817391232768,-0.071734924,-0.008693200,-0.018108617,0.426017983,-10.167211334,0.054976959
1540822817392233728,-0.048310600,-0.004432315,-0.024554979,0.115640874,-9.908578998,-0.405988221
1540822817393234688,-0.031243116,0.004104709,-0.025672141,0.154423540,-9.860720300,-0.926975264
1540822817394235648,-0.036526013,0.004128329,-0.026786028,0.312031343,-9.937422910,-1.386253009
1540822817395236608,-0.058853100,0.004151887,-0.026830862,0.149008487,-9.923102340,-1.746320019
1540822817396237568,-0.086156297,0.011755854,-0.022581984,-0.009275114,-9.793925873,-1.650799737
1540822817397238784,-0.097059918,0.023390017,-0.015132769,0.243615804,-9.664786321,-1.046705232
1540822817398239488,-0.073522025,0.022367260,-0.007684932,0.458973370,-9.482887916,-0.487068172
1540822817399240704,-0.018610758,0.014820483,-0.000249598,0.324945676,-9.243481241,-0.255453315
1540822817400242688,0.044305292,0.012033707,0.006129563,0.310126915,-9.133432864,-0.273335548
1540822817401243648,0.086461215,0.002974214,0.012521124,0.554161594,-9.229336098,-0.541814246
1540822817402244864,0.082265276,-0.019062401,0.015718831,0.616129966,-9.478515978,-0.939225244
1540822817403245568,0.036762553,-0.037363959,0.015702918,0.438583808,-9.756430009,-1.202375317
1540822817404246784,-0.038974162,-0.039832459,0.014624568,0.394922412,-9.928969576,-1.161719932
1540822817405247744,-0.114115144,-0.034168460,0.014723712,0.480669735,-10.015376622,-0.888781853
1540822817406248704,-0.167790568,-0.028579701,0.014719845,0.341619007,-9.948443312,-0.592847400
1540822817407249664,-0.178280357,-0.018884761,0.014712965,0.073440121,-9.661140148,-0.371607628
1540822817408250880,-0.137461023,0.002145865,0.015818336,0.164199331,-9.436131254,-0.227351537
1540822817409251584,-0.070186758,0.013532095,0.014788217,0.451353541,-9.441036121,-0.356128388
1540822817410252800,-0.008650467,0.004936416,0.008410532,0.374421151,-9.498628370,-0.848267402
1540822817411253760,0.019297308,-0.008774827,-0.000116404,0.192049131,-9.652019971,-1.353856716
1540822817412254720,0.009707839,-0.017629231,-0.007565359,0.392869270,-10.006588108,-1.538278689
1540822817413255680,-0.028914587,-0.028415672,-0.013926116,0.544887557,-10.284578035,-1.426543202
1540822817414256896,-0.078064126,-0.035352433,-0.021229259,0.219328993,-10.337378073,-1.121261668
1540822817415257600,-0.112953100,-0.026616491,-0.024429402,-0.049107864,-10.260827749,-0.659363346
1540822817416258304,-0.113387144,-0.004677717,-0.024404196,0.085491617,-10.074033161,-0.326483507
1540822817417259776,-0.080685060,0.013967543,-0.023255546,0.143150125,-9.829787795,-0.378159642
1540822817418261504,-0.035521153,0.026126794,-0.024249788,-0.062904525,-9.585563764,-0.705094180
1540822817419262720,-0.002604854,0.035378440,-0.026356415,-0.048688188,-9.384451774,-1.044332223
1540822817420263424,0.008549695,0.040236255,-0.026340457,0.300847216,-9.422835662,-1.321718660
1540822817421264640,-0.009436379,0.034952863,-0.026301332,0.434825616,-9.600126933,-1.464778485
1540822817422265600,-0.050061364,0.028392076,-0.029423189,0.267033403,-9.652873211,-1.301278910
1540822817423266560,-0.095122127,0.027497864,-0.028163903,0.334047220,-9.705554812,-0.816176047
1540822817424267520,-0.125652724,0.020329988,-0.022832501,0.621303473,-9.796553372,-0.257351790
1540822817425268736,-0.127136119,0.006374013,-0.019558053,0.587831015,-9.700748598,-0.014053584
1540822817426269440,-0.102416784,0.002181493,-0.017336972,0.242920070,-9.523510358,-0.124908981
1540822817427270656,-0.066698577,0.004770260,-0.012954734,0.161449888,-9.470813174,-0.411623965
1540822817428271616,-0.045762870,-0.002008896,-0.009722786,0.271581745,-9.513917193,-0.813305488
1540822817429272576,-0.047757605,-0.012615493,-0.010717506,0.046393523,-9.595341345,-1.294270835
1540822817430273536,-0.073999156,-0.014629854,-0.009581111,-0.303299534,-9.681556971,-1.477773137
1540822817431274752,-0.108339967,-0.011973520,-0.006288320,-0.231486499,-9.820462836,-1.079531131
1540822817432275456,-0.136368659,-0.012355833,0.002329398,0.013157876,-10.107739950,-0.406718392
1540822817433276672,-0.140330932,-0.014397973,0.008837102,-0.015365278,-10.361525493,0.101019931
1540822817434277632,-0.122772284,-0.008926469,0.006822052,-0.010489647,-10.433322916,0.367040472
1540822817435279616,-0.087897741,-0.007085628,-0.000455560,0.315380709,-10.519479983,0.310838727
1540822817436280832,-0.057934408,-0.024870241,-0.010989365,0.535846007,-10.610435468,-0.126673841
1540822817437281536,-0.046636214,-0.051881019,-0.027991282,0.286758551,-10.495445886,-0.806306166
1540822817438282752,-0.050629844,-0.063290033,-0.043963804,-0.005687925,-10.303858808,-1.486129427
1540822817439283712,-0.061246048,-0.059008719,-0.052410954,-0.005944762,-10.188909829,-1.822207846
1540822817440284672,-0.073887257,-0.053634619,-0.056600645,-0.073025515,-10.030812962,-1.709647813
1540822817441285632,-0.071597716,-0.038670036,-0.053245263,-0.321891181,-9.877379172,-1.244894338
1540822817442286848,-0.041894388,-0.012329339,-0.043389826,-0.259117253,-9.858034778,-0.515537781
1540822817443287552,0.006054335,0.008453133,-0.034654690,0.158114500,-9.934506234,0.089428320
1540822817444288768,0.050579775,0.012670966,-0.032409238,0.354392793,-10.068555210,0.219058294
1540822817445289728,0.068878078,0.009541576,-0.036689754,0.316491740,-10.212118777,0.021236863
1540822817446290688,0.054231179,0.006422908,-0.048285837,0.493986101,-10.293440980,-0.317044854
1540822817447291648,0.008334666,-0.000529147,-0.059713750,0.661622209,-10.279001751,-0.729373885
1540822817448292608,-0.062567506,-0.013724791,-0.070202556,0.373818906,-10.120907294,-0.995649143
1540822817449293568,-0.131015974,-0.014045719,-0.075476504,-0.004756543,-9.814298351,-0.964462223
1540822817450294784,-0.167263502,-0.000459509,-0.071213029,-0.062108862,-9.565093303,-0.691531325
1540822817451295488,-0.155120566,0.016187354,-0.059431949,-0.038012099,-9.450018070,-0.331479693
1540822817452297728,-0.095943199,0.031461026,-0.048520158,-0.114508362,-9.411592924,-0.139081215
1540822817453298688,-0.022650965,0.047097809,-0.040899634,-0.099995969,-9.521667345,-0.205346517
1540822817454299648,0.033764946,0.054045163,-0.037669529,0.120527146,-9.813765463,-0.490267043
1540822817455300864,0.046793057,0.043001416,-0.041979463,0.226506615,-10.091452120,-0.954081630
1540822817456301568,0.022090433,0.024297360,-0.047188664,0.058954489,-10.230289958,-1.309144502
1540822817457302784,-0.026646007,0.010472264,-0.051295708,-0.003102038,-10.258949100,-1.165921807
1540822817458303744,-0.077225865,0.000772666,-0.052306014,0.068902030,-10.230138235,-0.737771435
1540822817459304704,-0.107614889,-0.008888114,-0.046958463,-0.079628520,-10.115044800,-0.332686662
1540822817460305664,-0.101499814,-0.011072618,-0.038355037,-0.266463349,-9.961675226,-0.017678509
1540822817461306880,-0.061970005,-0.001764317,-0.027555393,-0.170576141,-9.899305768,0.091306018
1540822817462306816,-0.013409651,0.006097914,-0.016798869,-0.050690279,-9.932736863,-0.104099126
1540822817463307520,0.020840991,0.003517101,-0.011440204,-0.127261703,-9.942233003,-0.532287169
1540822817464308736,0.028080805,-0.004477918,-0.009284936,-0.213434245,-9.851146697,-1.009306150
1540822817465310208,0.012271883,-0.016145486,-0.008158167,-0.179812420,-9.750480667,-1.196935448
1540822817466311680,-0.016299327,-0.032637674,-0.004875048,-0.136576779,-9.692926582,-0.994964047
1540822817467312384,-0.042735075,-0.049874377,0.000489189,-0.208303864,-9.577897361,-0.591812791
1540822817468313600,-0.047930717,-0.057539204,0.008066365,-0.227148592,-9.462751600,-0.056497832
1540822817469314304,-0.031774247,-0.057488116,0.016712152,-0.025856624,-9.491349018,0.329501438
1540822817470315776,-0.005725580,-0.057367832,0.024292115,0.089312632,-9.591792690,0.263251753
1540822817471316224,0.009059504,-0.054190742,0.029715551,-0.030232888,-9.668296012,-0.152672572
1540822817472317696,0.001778775,-0.042422357,0.030878439,-0.053829746,-9.739998640,-0.717522955
1540822817473318400,-0.028247596,-0.031321221,0.029946117,0.061333370,-9.754247275,-1.281841693
1540822817474319616,-0.074032477,-0.028451546,0.027967807,-0.000891897,-9.605659773,-1.529786139
1540822817475320320,-0.117820751,-0.027402212,0.028040284,-0.115629079,-9.356467738,-1.307782207
1540822817476321792,-0.134582279,-0.024031715,0.035491102,0.023816528,-9.188680278,-0.750593023
1540822817477322240,-0.109815761,-0.021832447,0.045178339,0.316334174,-9.217245640,-0.134363098
1540822817478323712,-0.052568967,-0.017498147,0.047506135,0.483707664,-9.403983443,0.164306764
1540822817479324416,0.003601873,-0.010923736,0.041207260,0.512695794,-9.691251517,0.027419805
1540822817480325632,0.030642612,-0.004317217,0.028422217,0.518618500,-10.064644717,-0.404965396
1540822817481326336,0.016359976,-0.002511206,0.010355993,0.371697514,-10.299092843,-1.058801551
1540822817482327808,-0.030024706,0.000924449,-0.007589596,-0.026506584,-10.222432690,-1.670808034
1540822817483329536,-0.093566348,0.017470026,-0.022405738,-0.372589476,-9.978174457,-1.768396110
1540822817484330752,-0.145241278,0.036058906,-0.028781868,-0.497014501,-9.690679539,-1.381954694
1540822817485331456,-0.158906679,0.043446973,-0.024537806,-0.539469320,-9.403143208,-0.701375551
1540822817486332672,-0.118595058,0.046263766,-0.016100493,-0.448630538,-9.288271708,0.100548696
