# timestamp_ns, tx, ty, tz, qx, qy, qz, qw
1540113703334400000,-1.321011747,-6.048057379,-0.435567301,0.198910990,0.697344221,-0.623931520,-0.291298668
1540113703336400128,-1.321021888,-6.048056063,-0.435580248,0.198911595,0.697337592,-0.623936080,-0.291304356
1540113703338400000,-1.321032434,-6.048054879,-0.435593194,0.198912113,0.697331294,-0.623940317,-0.291310005
1540113703340399872,-1.321043357,-6.048053820,-0.435606144,0.198912469,0.697325375,-0.623944202,-0.291315608
1540113703342400000,-1.321054630,-6.048052879,-0.435619100,0.198912599,0.697319880,-0.623947710,-0.291321160
1540113703344399872,-1.321066227,-6.048052052,-0.435632059,0.198912447,0.697314841,-0.623950823,-0.291326657
1540113703346400000,-1.321078122,-6.048051336,-0.435645018,0.198911966,0.697310287,-0.623953528,-0.291332094
1540113703348400128,-1.321090290,-6.048050727,-0.435657970,0.198911116,0.697306237,-0.623955816,-0.291337468
1540113703350400000,-1.321102705,-6.048050226,-0.435670906,0.198909865,0.697302704,-0.623957683,-0.291342777
1540113703352400128,-1.321115343,-6.048049830,-0.435683814,0.198908191,0.697299695,-0.623959131,-0.291348020
1540113703354400000,-1.321128177,-6.048049541,-0.435696684,0.198906076,0.697297213,-0.623960164,-0.291353194
1540113703356400128,-1.321141186,-6.048049359,-0.435709498,0.198903509,0.697295251,-0.623960791,-0.291358299
1540113703358400000,-1.321154344,-6.048049287,-0.435722243,0.198900486,0.697293802,-0.623961023,-0.291363334
1540113703360399872,-1.321167629,-6.048049326,-0.435734900,0.198897007,0.697292851,-0.623960876,-0.291368301
1540113703362400000,-1.321181018,-6.048049479,-0.435747450,0.198893079,0.697292380,-0.623960366,-0.291373199
1540113703364399872,-1.321194489,-6.048049749,-0.435759876,0.198888712,0.697292369,-0.623959516,-0.291378029
1540113703366400000,-1.321208019,-6.048050140,-0.435772155,0.198883922,0.697292791,-0.623958346,-0.291382793
1540113703368400128,-1.321221588,-6.048050655,-0.435784269,0.198878727,0.697293618,-0.623956883,-0.291387492
1540113703370400000,-1.321235175,-6.048051298,-0.435796196,0.198873149,0.697294821,-0.623955151,-0.291392128
1540113703372400128,-1.321248761,-6.048052073,-0.435807915,0.198867214,0.697296367,-0.623953179,-0.291396703
1540113703374400000,-1.321262324,-6.048052984,-0.435819404,0.198860950,0.697298221,-0.623950994,-0.291401220
1540113703376399872,-1.321275848,-6.048054034,-0.435830644,0.198854386,0.697300348,-0.623948626,-0.291405679
1540113703378400000,-1.321289313,-6.048055227,-0.435841614,0.198847553,0.697302712,-0.623946104,-0.291410085
1540113703380399872,-1.321302701,-6.048056566,-0.435852293,0.198840485,0.697305275,-0.623943459,-0.291414439
1540113703382400000,-1.321315998,-6.048058054,-0.435862664,0.198833215,0.697308001,-0.623940718,-0.291418743
1540113703384399872,-1.321329185,-6.048059693,-0.435872709,0.198825776,0.697310854,-0.623937912,-0.291423001
1540113703386400000,-1.321342248,-6.048061485,-0.435882409,0.198818202,0.697313797,-0.623935069,-0.291427214
1540113703388400128,-1.321355172,-6.048063432,-0.435891752,0.198810526,0.697316797,-0.623932214,-0.291431384
1540113703390400000,-1.321367944,-6.048065533,-0.435900721,0.198802781,0.697319820,-0.623929375,-0.291435514
1540113703392400128,-1.321380549,-6.048067789,-0.435909307,0.198794996,0.697322836,-0.623926574,-0.291439605
1540113703394400000,-1.321392977,-6.048070198,-0.435917498,0.198787201,0.697325815,-0.623923833,-0.291443659
1540113703396399872,-1.321405215,-6.048072758,-0.435925287,0.198779423,0.697328733,-0.623921173,-0.291447676
1540113703398400000,-1.321417253,-6.048075467,-0.435932668,0.198771687,0.697331565,-0.623918612,-0.291451659
1540113703400399872,-1.321429081,-6.048078321,-0.435939635,0.198764017,0.697334291,-0.623916165,-0.291455608
1540113703402400000,-1.321440690,-6.048081315,-0.435946186,0.198756435,0.697336889,-0.623913847,-0.291459524
1540113703404400128,-1.321452071,-6.048084445,-0.435952321,0.198748961,0.697339344,-0.623911671,-0.291463407
1540113703406400000,-1.321463217,-6.048087704,-0.435958039,0.198741613,0.697341639,-0.623909647,-0.291467257
1540113703408400128,-1.321474120,-6.048091087,-0.435963342,0.198734409,0.697343763,-0.623907785,-0.291471074
1540113703410400000,-1.321484774,-6.048094586,-0.435968234,0.198727364,0.697345703,-0.623906092,-0.291474859
1540113703412400128,-1.321495174,-6.048098194,-0.435972719,0.198720493,0.697347450,-0.623904576,-0.291478611
1540113703414400000,-1.321505314,-6.048101902,-0.435976804,0.198713808,0.697348995,-0.623903240,-0.291482329
1540113703416399872,-1.321515190,-6.048105703,-0.435980496,0.198707321,0.697350334,-0.623902089,-0.291486012
1540113703418400000,-1.321524797,-6.048109587,-0.435983803,0.198701040,0.697351462,-0.623901124,-0.291489661
1540113703420399872,-1.321534133,-6.048113544,-0.435986735,0.198694977,0.697352375,-0.623900346,-0.291493275
1540113703422400000,-1.321543195,-6.048117565,-0.435989303,0.198689136,0.697353072,-0.623899756,-0.291496851
1540113703424400128,-1.321551980,-6.048121640,-0.435991517,0.198683526,0.697353554,-0.623899351,-0.291500390
1540113703426400000,-1.321560486,-6.048125757,-0.435993391,0.198678151,0.697353821,-0.623899129,-0.291503889
1540113703428400128,-1.321568713,-6.048129906,-0.435994938,0.198673014,0.697353876,-0.623899087,-0.291507348
1540113703430400000,-1.321576659,-6.048134076,-0.435996171,0.198668119,0.697353723,-0.623899220,-0.291510765
1540113703432399872,-1.321584324,-6.048138255,-0.435997106,0.198663468,0.697353367,-0.623899523,-0.291514139
1540113703434400000,-1.321591708,-6.048142433,-0.435997758,0.198659062,0.697352813,-0.623899989,-0.291517468
1540113703436399872,-1.321598812,-6.048146596,-0.435998143,0.198654900,0.697352070,-0.623900612,-0.291520750
1540113703438400000,-1.321605637,-6.048150734,-0.435998277,0.198650981,0.697351143,-0.623901384,-0.291523984
1540113703440399872,-1.321612184,-6.048154834,-0.435998177,0.198647304,0.697350043,-0.623902297,-0.291527168
1540113703442400000,-1.321618454,-6.048158885,-0.435997861,0.198643866,0.697348779,-0.623903341,-0.291530301
1540113703444400128,-1.321624449,-6.048162874,-0.435997346,0.198640664,0.697347361,-0.623904506,-0.291533380
1540113703446400000,-1.321630172,-6.048166789,-0.435996650,0.198637693,0.697345800,-0.623905784,-0.291536403
1540113703448400128,-1.321635626,-6.048170619,-0.435995790,0.198634948,0.697344107,-0.623907164,-0.291539370
1540113703450400000,-1.321640812,-6.048174352,-0.435994785,0.198632425,0.697342295,-0.623908634,-0.291542277
1540113703452399872,-1.321645735,-6.048177976,-0.435993652,0.198630117,0.697340375,-0.623910184,-0.291545124
1540113703454400000,-1.321650398,-6.048181479,-0.435992411,0.198628018,0.697338361,-0.623911803,-0.291547908
1540113703456399872,-1.321654804,-6.048184850,-0.435991078,0.198626120,0.697336265,-0.623913478,-0.291550628
1540113703458400000,-1.321658957,-6.048188077,-0.435989671,0.198624417,0.697334101,-0.623915199,-0.291553283
1540113703460400128,-1.321662862,-6.048191151,-0.435988209,0.198622899,0.697331883,-0.623916953,-0.291555869
1540113703462400000,-1.321666522,-6.048194060,-0.435986707,0.198621558,0.697329623,-0.623918729,-0.291558386
1540113703464400128,-1.321669941,-6.048196794,-0.435985184,0.198620387,0.697327335,-0.623920516,-0.291560833
1540113703466400000,-1.321673124,-6.048199343,-0.435983654,0.198619376,0.697325034,-0.623922301,-0.291563207
1540113703468400128,-1.321676077,-6.048201697,-0.435982135,0.198618515,0.697322731,-0.623924073,-0.291565508
1540113703470400000,-1.321678802,-6.048203848,-0.435980640,0.198617796,0.697320441,-0.623925821,-0.291567733
1540113703472399872,-1.321681306,-6.048205787,-0.435979186,0.198617209,0.697318176,-0.623927535,-0.291569883
1540113703474400000,-1.321683592,-6.048207506,-0.435977786,0.198616744,0.697315949,-0.623929204,-0.291571955
1540113703476399872,-1.321685666,-6.048208996,-0.435976452,0.198616391,0.697313772,-0.623930817,-0.291573949
1540113703478400000,-1.321687532,-6.048210252,-0.435975198,0.198616141,0.697311657,-0.623932366,-0.291575865
1540113703480400128,-1.321689196,-6.048211266,-0.435974035,0.198615983,0.697309614,-0.623933841,-0.291577700
1540113703482400000,-1.321690662,-6.048212034,-0.435972973,0.198615910,0.697307656,-0.623935233,-0.291579455
1540113703484400128,-1.321691935,-6.048212549,-0.435972021,0.198615909,0.697305791,-0.623936535,-0.291581129
1540113703486400000,-1.321693019,-6.048212807,-0.435971187,0.198615973,0.697304028,-0.623937740,-0.291582723
1540113703488399872,-1.321693920,-6.048212805,-0.435970480,0.198616092,0.697302376,-0.623938841,-0.291584235
1540113703490400000,-1.321694641,-6.048212540,-0.435969904,0.198616258,0.697300843,-0.623939833,-0.291585666
1540113703492399872,-1.321695188,-6.048212009,-0.435969464,0.198616460,0.697299435,-0.623940711,-0.291587017
1540113703494400000,-1.321695563,-6.048211212,-0.435969163,0.198616692,0.697298157,-0.623941472,-0.291588288
1540113703496400128,-1.321695773,-6.048210148,-0.435969003,0.198616945,0.697297014,-0.623942112,-0.291589479
1540113703498400000,-1.321695820,-6.048208818,-0.435968984,0.198617210,0.697296010,-0.623942630,-0.291590592
1540113703500400128,-1.321695708,-6.048207222,-0.435969106,0.198617482,0.697295146,-0.623943024,-0.291591627
1540113703502400000,-1.321695442,-6.048205362,-0.435969367,0.198617753,0.697294426,-0.623943295,-0.291592586
1540113703504400128,-1.321695025,-6.048203242,-0.435969764,0.198618015,0.697293850,-0.623943443,-0.291593470
1540113703506400000,-1.321694461,-6.048200864,-0.435970293,0.198618263,0.697293417,-0.623943468,-0.291594280
1540113703508399872,-1.321693752,-6.048198232,-0.435970948,0.198618490,0.697293129,-0.623943373,-0.291595019
1540113703510400000,-1.321692904,-6.048195351,-0.435971723,0.198618691,0.697292982,-0.623943161,-0.291595688
1540113703512399872,-1.321691918,-6.048192226,-0.435972612,0.198618860,0.697292975,-0.623942834,-0.291596289
1540113703514400000,-1.321690799,-6.048188863,-0.435973606,0.198618991,0.697293105,-0.623942397,-0.291596824
1540113703516400128,-1.321689550,-6.048185269,-0.435974697,0.198619080,0.697293369,-0.623941853,-0.291597296
1540113703518400000,-1.321688173,-6.048181450,-0.435975875,0.198619122,0.697293763,-0.623941207,-0.291597706
1540113703520400128,-1.321686673,-6.048177414,-0.435977129,0.198619113,0.697294283,-0.623940465,-0.291598057
1540113703522400000,-1.321685052,-6.048173169,-0.435978449,0.198619049,0.697294923,-0.623939633,-0.291598352
1540113703524399872,-1.321683313,-6.048168723,-0.435979824,0.198618926,0.697295678,-0.623938715,-0.291598593
1540113703526400000,-1.321681460,-6.048164085,-0.435981240,0.198618740,0.697296543,-0.623937720,-0.291598782
1540113703528399872,-1.321679496,-6.048159264,-0.435982686,0.198618488,0.697297510,-0.623936653,-0.291598923
1540113703530400000,-1.321677424,-6.048154271,-0.435984148,0.198618167,0.697298573,-0.623935522,-0.291599019
1540113703532399872,-1.321675247,-6.048149115,-0.435985612,0.198617776,0.697299726,-0.623934334,-0.291599071
1540113703534400000,-1.321672968,-6.048143806,-0.435987064,0.198617310,0.697300961,-0.623933096,-0.291599084
1540113703536400128,-1.321670591,-6.048138356,-0.435988490,0.198616768,0.697302270,-0.623931816,-0.291599060
1540113703538400000,-1.321668118,-6.048132775,-0.435989876,0.198616149,0.697303646,-0.623930503,-0.291599001
1540113703540400128,-1.321665553,-6.048127076,-0.435991206,0.198615451,0.697305081,-0.623929164,-0.291598912
1540113703542400000,-1.321662900,-6.048121268,-0.435992465,0.198614672,0.697306566,-0.623927807,-0.291598794
1540113703544399872,-1.321660162,-6.048115364,-0.435993639,0.198613811,0.697308094,-0.623926439,-0.291598652
1540113703546400000,-1.321657341,-6.048109377,-0.435994711,0.198612868,0.697309657,-0.623925070,-0.291598487
1540113703548399872,-1.321654443,-6.048103318,-0.435995666,0.198611842,0.697311245,-0.623923708,-0.291598303
1540113703550400000,-1.321651469,-6.048097199,-0.435996490,0.198610733,0.697312851,-0.623922359,-0.291598104
1540113703552400128,-1.321648425,-6.048091033,-0.435997167,0.198609541,0.697314467,-0.623921032,-0.291597891
1540113703554400000,-1.321645314,-6.048084833,-0.435997682,0.198608266,0.697316084,-0.623919735,-0.291597669
1540113703556400128,-1.321642139,-6.048078611,-0.435998020,0.198606908,0.697317694,-0.623918474,-0.291597439
1540113703558400000,-1.321638905,-6.048072379,-0.435998165,0.198605469,0.697319290,-0.623917259,-0.291597205
1540113703560400128,-1.321635616,-6.048066151,-0.435998105,0.198603949,0.697320863,-0.623916094,-0.291596970
1540113703562400000,-1.321632276,-6.048059939,-0.435997823,0.198602349,0.697322407,-0.623914987,-0.291596736
1540113703564399872,-1.321628890,-6.048053755,-0.435997308,0.198600671,0.697323914,-0.623913945,-0.291596506
1540113703566400000,-1.321625462,-6.048047612,-0.435996544,0.198598916,0.697325377,-0.623912972,-0.291596283
1540113703568399872,-1.321621996,-6.048041524,-0.435995521,0.198597087,0.697326789,-0.623912076,-0.291596070
1540113703570400000,-1.321618498,-6.048035501,-0.435994224,0.198595186,0.697328144,-0.623911261,-0.291595868
1540113703572400128,-1.321614973,-6.048029557,-0.435992642,0.198593214,0.697329437,-0.623910531,-0.291595680
1540113703574400000,-1.321611426,-6.048023703,-0.435990764,0.198591175,0.697330662,-0.623909891,-0.291595508
1540113703576400128,-1.321607862,-6.048017951,-0.435988579,0.198589071,0.697331814,-0.623909345,-0.291595355
1540113703578400000,-1.321604287,-6.048012314,-0.435986078,0.198586905,0.697332889,-0.623908895,-0.291595223
1540113703580399872,-1.321600706,-6.048006803,-0.435983251,0.198584681,0.697333883,-0.623908543,-0.291595113
1540113703582400000,-1.321597126,-6.048001428,-0.435980091,0.198582401,0.697334793,-0.623908292,-0.291595027
1540113703584399872,-1.321593553,-6.047996201,-0.435976589,0.198580071,0.697335616,-0.623908142,-0.291594967
1540113703586400000,-1.321589993,-6.047991133,-0.435972739,0.198577693,0.697336350,-0.623908094,-0.291594935
1540113703588399872,-1.321586453,-6.047986234,-0.435968536,0.198575271,0.697336993,-0.623908147,-0.291594931
1540113703590400000,-1.321582939,-6.047981514,-0.435963976,0.198572810,0.697337547,-0.623908300,-0.291594957
1540113703592400128,-1.321579459,-6.047976982,-0.435959054,0.198570314,0.697338010,-0.623908550,-0.291595014
1540113703594400000,-1.321576021,-6.047972648,-0.435953768,0.198567788,0.697338383,-0.623908895,-0.291595102
1540113703596400128,-1.321572631,-6.047968521,-0.435948118,0.198565237,0.697338670,-0.623909330,-0.291595223
1540113703598400000,-1.321569297,-6.047964608,-0.435942103,0.198562666,0.697338871,-0.623909852,-0.291595377
1540113703600399872,-1.321566029,-6.047960919,-0.435935723,0.198560079,0.697338991,-0.623910454,-0.291595564
1540113703602400000,-1.321562833,-6.047957461,-0.435928981,0.198557483,0.697339033,-0.623911130,-0.291595784
1540113703604399872,-1.321559717,-6.047954240,-0.435921879,0.198554882,0.697339002,-0.623911874,-0.291596037
1540113703606400000,-1.321556692,-6.047951265,-0.435914421,0.198552282,0.697338904,-0.623912677,-0.291596324
1540113703608400128,-1.321553764,-6.047948540,-0.435906612,0.198549690,0.697338743,-0.623913533,-0.291596643
1540113703610400000,-1.321550942,-6.047946073,-0.435898455,0.198547110,0.697338526,-0.623914432,-0.291596995
1540113703612400128,-1.321548236,-6.047943870,-0.435889959,0.198544549,0.697338260,-0.623915364,-0.291597379
1540113703614400000,-1.321545653,-6.047941935,-0.435881129,0.198542012,0.697337952,-0.623916322,-0.291597795
1540113703616400128,-1.321543203,-6.047940273,-0.435871974,0.198539505,0.697337609,-0.623917293,-0.291598242
1540113703618400000,-1.321540893,-6.047938889,-0.435862501,0.198537036,0.697337241,-0.623918269,-0.291598718
1540113703620399872,-1.321538733,-6.047937787,-0.435852719,0.198534608,0.697336854,-0.623919237,-0.291599224
1540113703622400000,-1.321536731,-6.047936972,-0.435842638,0.198532230,0.697336458,-0.623920187,-0.291599758
1540113703624399872,-1.321534895,-6.047936446,-0.435832269,0.198529906,0.697336061,-0.623921107,-0.291600319
1540113703626400000,-1.321533234,-6.047936212,-0.435821622,0.198527643,0.697335673,-0.623921987,-0.291600906
1540113703628400128,-1.321531755,-6.047936274,-0.435810708,0.198525447,0.697335303,-0.623922813,-0.291601519
1540113703630400000,-1.321530467,-6.047936634,-0.435799539,0.198523324,0.697334961,-0.623923573,-0.291602154
1540113703632400128,-1.321529378,-6.047937294,-0.435788127,0.198521281,0.697334656,-0.623924257,-0.291602813
1540113703634400000,-1.321528495,-6.047938255,-0.435776486,0.198519322,0.697334398,-0.623924851,-0.291603493
1540113703636399872,-1.321527825,-6.047939518,-0.435764627,0.198517454,0.697334197,-0.623925343,-0.291604192
1540113703638400000,-1.321527376,-6.047941085,-0.435752564,0.198515683,0.697334062,-0.623925721,-0.291604910
1540113703640399872,-1.321527154,-6.047942957,-0.435740311,0.198514014,0.697334004,-0.623925973,-0.291605646
1540113703642400000,-1.321527166,-6.047945133,-0.435727882,0.198512454,0.697334032,-0.623926087,-0.291606397
1540113703644399872,-1.321527418,-6.047947613,-0.435715291,0.198511007,0.697334156,-0.623926051,-0.291607163
1540113703646400000,-1.321527916,-6.047950398,-0.435702553,0.198509680,0.697334386,-0.623925853,-0.291607941
1540113703648400128,-1.321528665,-6.047953485,-0.435689681,0.198508476,0.697334731,-0.623925481,-0.291608732
1540113703650400000,-1.321529671,-6.047956875,-0.435676691,0.198507402,0.697335200,-0.623924924,-0.291609533
1540113703652400128,-1.321530938,-6.047960565,-0.435663598,0.198506463,0.697335802,-0.623924171,-0.291610343
1540113703654400000,-1.321532470,-6.047964554,-0.435650416,0.198505662,0.697336546,-0.623923212,-0.291611161
1540113703656399872,-1.321534272,-6.047968839,-0.435637160,0.198505006,0.697337441,-0.623922036,-0.291611985
1540113703658400000,-1.321536346,-6.047973419,-0.435623845,0.198504497,0.697338494,-0.623920633,-0.291612815
1540113703660399872,-1.321538695,-6.047978291,-0.435610487,0.198504140,0.697339713,-0.623918993,-0.291613649
1540113703662400000,-1.321541322,-6.047983450,-0.435597099,0.198503940,0.697341106,-0.623917109,-0.291614486
1540113703664400128,-1.321544228,-6.047988894,-0.435583697,0.198503899,0.697342680,-0.623914971,-0.291615326
1540113703666400000,-1.321547415,-6.047994620,-0.435570295,0.198504022,0.697344440,-0.623912571,-0.291616167
1540113703668400128,-1.321550882,-6.048000622,-0.435556907,0.198504311,0.697346394,-0.623909902,-0.291617008
1540113703670400000,-1.321554630,-6.048006897,-0.435543548,0.198504770,0.697348545,-0.623906959,-0.291617848
1540113703672399872,-1.321558658,-6.048013440,-0.435530232,0.198505400,0.697350900,-0.623903734,-0.291618688
1540113703674400000,-1.321562965,-6.048020246,-0.435516972,0.198506204,0.697353462,-0.623900223,-0.291619526
1540113703676399872,-1.321567548,-6.048027309,-0.435503781,0.198507185,0.697356234,-0.623896421,-0.291620362
1540113703678400000,-1.321572404,-6.048034624,-0.435490673,0.198508344,0.697359220,-0.623892325,-0.291621196
1540113703680399872,-1.321577531,-6.048042185,-0.435477660,0.198509682,0.697362422,-0.623887932,-0.291622027
1540113703682400000,-1.321582924,-6.048049985,-0.435464754,0.198511200,0.697365841,-0.623883241,-0.291622855
1540113703684400128,-1.321588577,-6.048058019,-0.435451967,0.198512899,0.697369476,-0.623878250,-0.291623681
1540113703686400000,-1.321594485,-6.048066278,-0.435439311,0.198514779,0.697373330,-0.623872960,-0.291624504
1540113703688400128,-1.321600641,-6.048074757,-0.435426795,0.198516839,0.697377399,-0.623867372,-0.291625325
1540113703690400000,-1.321607038,-6.048083447,-0.435414431,0.198519081,0.697381681,-0.623861488,-0.291626145
1540113703692399872,-1.321613666,-6.048092341,-0.435402227,0.198521501,0.697386175,-0.623855312,-0.291626964
1540113703694400000,-1.321620517,-6.048101431,-0.435390193,0.198524100,0.697390876,-0.623848847,-0.291627783
1540113703696399872,-1.321627581,-6.048110708,-0.435378337,0.198526874,0.697395778,-0.623842101,-0.291628603
1540113703698400000,-1.321634845,-6.048120164,-0.435366666,0.198529823,0.697400877,-0.623835078,-0.291629425
1540113703700400128,-1.321642300,-6.048129789,-0.435355188,0.198532943,0.697406165,-0.623827787,-0.291630251
1540113703702400000,-1.321649931,-6.048139576,-0.435343909,0.198536231,0.697411636,-0.623820237,-0.291631081
1540113703704400128,-1.321657727,-6.048149515,-0.435332835,0.198539685,0.697417280,-0.623812436,-0.291631918
1540113703706400000,-1.321665672,-6.048159595,-0.435321973,0.198543300,0.697423089,-0.623804396,-0.291632764
1540113703708400128,-1.321673753,-6.048169808,-0.435311326,0.198547072,0.697429053,-0.623796128,-0.291633619
1540113703710400000,-1.321681955,-6.048180144,-0.435300898,0.198550998,0.697435161,-0.623787642,-0.291634487
1540113703712399872,-1.321690262,-6.048190592,-0.435290695,0.198555073,0.697441404,-0.623778953,-0.291635369
1540113703714400000,-1.321698658,-6.048201144,-0.435280719,0.198559291,0.697447769,-0.623770074,-0.291636267
1540113703716399872,-1.321707126,-6.048211787,-0.435270973,0.198563649,0.697454245,-0.623761018,-0.291637183
1540113703718400000,-1.321715651,-6.048222513,-0.435261460,0.198568139,0.697460818,-0.623751800,-0.291638120
1540113703720400128,-1.321724215,-6.048233310,-0.435252182,0.198572758,0.697467476,-0.623742436,-0.291639080
1540113703722400000,-1.321732800,-6.048244168,-0.435243139,0.198577499,0.697474206,-0.623732941,-0.291640065
1540113703724400128,-1.321741389,-6.048255077,-0.435234334,0.198582355,0.697480994,-0.623723330,-0.291641078
1540113703726400000,-1.321749965,-6.048266026,-0.435225766,0.198587322,0.697487826,-0.623713622,-0.291642121
1540113703728399872,-1.321758508,-6.048277004,-0.435217437,0.198592392,0.697494687,-0.623703831,-0.291643197
1540113703730400000,-1.321767001,-6.048288001,-0.435209347,0.198597558,0.697501563,-0.623693977,-0.291644307
1540113703732399872,-1.321775427,-6.048299006,-0.435201493,0.198602815,0.697508440,-0.623684075,-0.291645455
1540113703734400000,-1.321783765,-6.048310008,-0.435193877,0.198608156,0.697515302,-0.623674145,-0.291646644
1540113703736399872,-1.321791999,-6.048320997,-0.435186496,0.198613573,0.697522135,-0.623664203,-0.291647874
1540113703738400000,-1.321800110,-6.048331962,-0.435179350,0.198619059,0.697528923,-0.623654267,-0.291649150
1540113703740400128,-1.321808081,-6.048342894,-0.435172436,0.198624607,0.697535651,-0.623644357,-0.291650472
1540113703742400000,-1.321815892,-6.048353780,-0.435165752,0.198630211,0.697542304,-0.623634489,-0.291651845
1540113703744400128,-1.321823527,-6.048364612,-0.435159296,0.198635862,0.697548867,-0.623624681,-0.291653269
1540113703746400000,-1.321830968,-6.048375379,-0.435153065,0.198641554,0.697555325,-0.623614953,-0.291654748
1540113703748399872,-1.321838198,-6.048386070,-0.435147056,0.198647280,0.697561664,-0.623605321,-0.291656283
1540113703750400000,-1.321845199,-6.048396677,-0.435141267,0.198653031,0.697567868,-0.623595804,-0.291657876
1540113703752399872,-1.321851956,-6.048407189,-0.435135693,0.198658800,0.697573923,-0.623586419,-0.291659530
1540113703754400000,-1.321858452,-6.048417596,-0.435130330,0.198664581,0.697579815,-0.623577183,-0.291661247
1540113703756400128,-1.321864671,-6.048427890,-0.435125176,0.198670366,0.697585530,-0.623568114,-0.291663028
1540113703758400000,-1.321870599,-6.048438061,-0.435120225,0.198676147,0.697591054,-0.623559228,-0.291664875
1540113703760400128,-1.321876220,-6.048448100,-0.435115474,0.198681918,0.697596375,-0.623550541,-0.291666790
1540113703762400000,-1.321881520,-6.048457998,-0.435110918,0.198687671,0.697601479,-0.623542070,-0.291668774
1540113703764400128,-1.321886486,-6.048467747,-0.435106552,0.198693399,0.697606354,-0.623533830,-0.291670828
1540113703766400000,-1.321891106,-6.048477339,-0.435102373,0.198699096,0.697610988,-0.623525835,-0.291672954
1540113703768399872,-1.321895366,-6.048486766,-0.435098374,0.198704754,0.697615370,-0.623518100,-0.291675152
1540113703770400000,-1.321899256,-6.048496020,-0.435094551,0.198710367,0.697619490,-0.623510639,-0.291677424
1540113703772399872,-1.321902765,-6.048505093,-0.435090899,0.198715929,0.697623337,-0.623503465,-0.291679771
1540113703774400000,-1.321905883,-6.048513980,-0.435087412,0.198721432,0.697626901,-0.623496590,-0.291682192
1540113703776400128,-1.321908602,-6.048522672,-0.435084085,0.198726872,0.697630175,-0.623490026,-0.291684688
1540113703778400000,-1.321910913,-6.048531165,-0.435080914,0.198732241,0.697633150,-0.623483783,-0.291687259
1540113703780400128,-1.321912809,-6.048539451,-0.435077892,0.198737534,0.697635818,-0.623477872,-0.291689906
1540113703782400000,-1.321914285,-6.048547526,-0.435075014,0.198742746,0.697638174,-0.623472301,-0.291692627
1540113703784399872,-1.321915336,-6.048555385,-0.435072275,0.198747870,0.697640213,-0.623467079,-0.291695422
1540113703786400000,-1.321915957,-6.048563022,-0.435069669,0.198752903,0.697641928,-0.623462213,-0.291698291
1540113703788399872,-1.321916147,-6.048570433,-0.435067191,0.198757839,0.697643317,-0.623457709,-0.291701232
1540113703790400000,-1.321915903,-6.048577615,-0.435064836,0.198762674,0.697644378,-0.623453571,-0.291704244
1540113703792399872,-1.321915225,-6.048584565,-0.435062597,0.198767403,0.697645108,-0.623449805,-0.291707326
1540113703794400000,-1.321914115,-6.048591279,-0.435060470,0.198772023,0.697645506,-0.623446412,-0.291710475
