# timestamp_ns, tx, ty, tz, qx, qy, qz, qw
1540822844614799872,6.971350440,3.385322054,-0.848114170,-0.226256254,-0.671012284,0.663882447,0.240438596
1540822844616800000,6.971336700,3.385284720,-0.848130709,-0.226262385,-0.671005987,0.663885131,0.240442990
1540822844618799872,6.971323179,3.385247602,-0.848147263,-0.226267840,-0.671000067,0.663887739,0.240447175
1540822844620800000,6.971309874,3.385210702,-0.848163819,-0.226272600,-0.670994530,0.663890271,0.240451157
1540822844622800128,6.971296781,3.385174023,-0.848180361,-0.226276651,-0.670989382,0.663892722,0.240454941
1540822844624800000,6.971283897,3.385137565,-0.848196875,-0.226279983,-0.670984626,0.663895093,0.240458533
1540822844626800128,6.971271219,3.385101331,-0.848213347,-0.226282587,-0.670980262,0.663897382,0.240461940
1540822844628800000,6.971258745,3.385065319,-0.848229759,-0.226284463,-0.670976288,0.663899590,0.240465169
1540822844630800128,6.971246472,3.385029529,-0.848246097,-0.226285609,-0.670972702,0.663901716,0.240468227
1540822844632800000,6.971234400,3.384993960,-0.848262344,-0.226286030,-0.670969496,0.663903763,0.240471123
1540822844634799872,6.971222526,3.384958611,-0.848278482,-0.226285733,-0.670966665,0.663905733,0.240473865
1540822844636800000,6.971210850,3.384923479,-0.848294497,-0.226284729,-0.670964198,0.663907626,0.240476463
1540822844638799872,6.971199371,3.384888561,-0.848310370,-0.226283030,-0.670962086,0.663909448,0.240478926
1540822844640800000,6.971188089,3.384853855,-0.848326085,-0.226280652,-0.670960316,0.663911201,0.240481264
1540822844642800128,6.971177003,3.384819356,-0.848341625,-0.226277614,-0.670958874,0.663912889,0.240483487
1540822844644800000,6.971166113,3.384785062,-0.848356973,-0.226273936,-0.670957745,0.663914516,0.240485605
1540822844646800128,6.971155420,3.384750967,-0.848372113,-0.226269641,-0.670956913,0.663916087,0.240487629
1540822844648800000,6.971144923,3.384717066,-0.848387026,-0.226264755,-0.670956362,0.663917607,0.240489570
1540822844650799872,6.971134625,3.384683356,-0.848401699,-0.226259303,-0.670956072,0.663919081,0.240491438
1540822844652800000,6.971124525,3.384649830,-0.848416113,-0.226253316,-0.670956025,0.663920514,0.240493245
1540822844654799872,6.971114625,3.384616483,-0.848430254,-0.226246823,-0.670956200,0.663921913,0.240495001
1540822844656800000,6.971104926,3.384583309,-0.848444106,-0.226239857,-0.670956578,0.663923284,0.240496718
1540822844658799872,6.971095429,3.384550302,-0.848457654,-0.226232449,-0.670957137,0.663924631,0.240498406
1540822844660800000,6.971086135,3.384517457,-0.848470884,-0.226224635,-0.670957855,0.663925963,0.240500078
1540822844662800128,6.971077047,3.384484765,-0.848483781,-0.226216448,-0.670958711,0.663927283,0.240501743
1540822844664800000,6.971068165,3.384452222,-0.848496333,-0.226207926,-0.670959683,0.663928600,0.240503413
1540822844666800128,6.971059492,3.384419821,-0.848508527,-0.226199104,-0.670960748,0.663929919,0.240505099
1540822844668800000,6.971051030,3.384387554,-0.848520351,-0.226190020,-0.670961883,0.663931247,0.240506810
1540822844670799872,6.971042779,3.384355415,-0.848531795,-0.226180710,-0.670963067,0.663932589,0.240508557
1540822844672800000,6.971034742,3.384323398,-0.848542847,-0.226171212,-0.670964278,0.663933951,0.240510351
1540822844674799872,6.971026921,3.384291496,-0.848553499,-0.226161563,-0.670965493,0.663935340,0.240512201
1540822844676800000,6.971019317,3.384259702,-0.848563742,-0.226151801,-0.670966691,0.663936761,0.240514115
1540822844678800128,6.971011933,3.384228010,-0.848573569,-0.226141961,-0.670967851,0.663938220,0.240516104
1540822844680800000,6.971004769,3.384196413,-0.848582973,-0.226132080,-0.670968953,0.663939721,0.240518176
1540822844682800128,6.970997829,3.384164905,-0.848591950,-0.226122194,-0.670969978,0.663941270,0.240520338
1540822844684800000,6.970991112,3.384133479,-0.848600496,-0.226112337,-0.670970905,0.663942870,0.240522598
1540822844686800128,6.970984622,3.384102131,-0.848608608,-0.226102542,-0.670971718,0.663944527,0.240524964
1540822844688800000,6.970978359,3.384070853,-0.848616284,-0.226092843,-0.670972399,0.663946244,0.240527442
1540822844690799872,6.970972325,3.384039640,-0.848623524,-0.226083270,-0.670972933,0.663948024,0.240530037
1540822844692800000,6.970966520,3.384008488,-0.848630330,-0.226073854,-0.670973305,0.663949871,0.240532755
1540822844694799872,6.970960946,3.383977391,-0.848636705,-0.226064621,-0.670973501,0.663951785,0.240535600
1540822844696800000,6.970955604,3.383946344,-0.848642652,-0.226055598,-0.670973510,0.663953769,0.240538576
1540822844698800128,6.970950495,3.383915343,-0.848648179,-0.226046810,-0.670973322,0.663955825,0.240541686
1540822844700800000,6.970945618,3.383884385,-0.848653292,-0.226038279,-0.670972928,0.663957952,0.240544933
1540822844702800128,6.970940974,3.383853465,-0.848658000,-0.226030024,-0.670972319,0.663960151,0.240548317
1540822844704800000,6.970936564,3.383822580,-0.848662313,-0.226022065,-0.670971491,0.663962421,0.240551840
1540822844706799872,6.970932387,3.383791728,-0.848666243,-0.226014418,-0.670970439,0.663964761,0.240555502
1540822844708800000,6.970928443,3.383760905,-0.848669803,-0.226007099,-0.670969158,0.663967170,0.240559302
1540822844710799872,6.970924732,3.383730110,-0.848673006,-0.226000120,-0.670967648,0.663969645,0.240563240
1540822844712800000,6.970921253,3.383699340,-0.848675867,-0.225993493,-0.670965907,0.663972184,0.240567313
1540822844714799872,6.970918005,3.383668593,-0.848678403,-0.225987229,-0.670963935,0.663974784,0.240571521
1540822844716800000,6.970914989,3.383637868,-0.848680629,-0.225981336,-0.670961734,0.663977443,0.240575858
1540822844718800128,6.970912202,3.383607165,-0.848682563,-0.225975821,-0.670959305,0.663980155,0.240580324
1540822844720800000,6.970909644,3.383576481,-0.848684224,-0.225970689,-0.670956654,0.663982918,0.240584914
1540822844722800128,6.970907314,3.383545817,-0.848685631,-0.225965945,-0.670953783,0.663985728,0.240589623
1540822844724800000,6.970905210,3.383515171,-0.848686802,-0.225961591,-0.670950698,0.663988578,0.240594448
1540822844726799872,6.970903330,3.383484545,-0.848687759,-0.225957629,-0.670947405,0.663991466,0.240599384
1540822844728800000,6.970901674,3.383453937,-0.848688522,-0.225954060,-0.670943911,0.663994384,0.240604424
1540822844730799872,6.970900239,3.383423349,-0.848689112,-0.225950882,-0.670940223,0.663997329,0.240609564
1540822844732800000,6.970899024,3.383392780,-0.848689549,-0.225948093,-0.670936351,0.664000295,0.240614797
1540822844734800128,6.970898026,3.383362233,-0.848689856,-0.225945690,-0.670932303,0.664003275,0.240620118
1540822844736800000,6.970897244,3.383331707,-0.848690053,-0.225943668,-0.670928088,0.664006264,0.240625519
1540822844738800128,6.970896675,3.383301204,-0.848690163,-0.225942023,-0.670923718,0.664009256,0.240630994
1540822844740800000,6.970896317,3.383270726,-0.848690207,-0.225940747,-0.670919202,0.664012245,0.240636536
1540822844742799872,6.970896168,3.383240274,-0.848690207,-0.225939835,-0.670914552,0.664015223,0.240642137
1540822844744800000,6.970896225,3.383209849,-0.848690183,-0.225939277,-0.670909779,0.664018186,0.240647792
1540822844746799872,6.970896487,3.383179455,-0.848690157,-0.225939065,-0.670904896,0.664021126,0.240653491
1540822844748800000,6.970896949,3.383149094,-0.848690149,-0.225939190,-0.670899915,0.664024038,0.240659228
1540822844750799872,6.970897610,3.383118766,-0.848690181,-0.225939640,-0.670894848,0.664026914,0.240664995
1540822844752800000,6.970898466,3.383088476,-0.848690272,-0.225940404,-0.670889708,0.664029748,0.240670785
1540822844754800128,6.970899515,3.383058226,-0.848690440,-0.225941472,-0.670884509,0.664032534,0.240676589
1540822844756800000,6.970900755,3.383028018,-0.848690706,-0.225942830,-0.670879263,0.664035266,0.240682400
1540822844758800128,6.970902181,3.382997856,-0.848691087,-0.225944467,-0.670873983,0.664037937,0.240688210
1540822844760800000,6.970903791,3.382967743,-0.848691600,-0.225946368,-0.670868683,0.664040542,0.240694012
1540822844762799872,6.970905582,3.382937682,-0.848692261,-0.225948519,-0.670863377,0.664043073,0.240699799
1540822844764800000,6.970907551,3.382907676,-0.848693087,-0.225950908,-0.670858076,0.664045526,0.240705562
1540822844766799872,6.970909695,3.382877729,-0.848694091,-0.225953519,-0.670852795,0.664047895,0.240711295
1540822844768800000,6.970912010,3.382847844,-0.848695287,-0.225956337,-0.670847546,0.664050175,0.240716991
1540822844770800128,6.970914493,3.382818026,-0.848696687,-0.225959349,-0.670842341,0.664052359,0.240722643
1540822844772800000,6.970917140,3.382788277,-0.848698303,-0.225962537,-0.670837194,0.664054444,0.240728244
1540822844774800128,6.970919950,3.382758602,-0.848700143,-0.225965888,-0.670832116,0.664056424,0.240733787
1540822844776800000,6.970922917,3.382729005,-0.848702216,-0.225969385,-0.670827118,0.664058295,0.240739267
1540822844778800128,6.970926039,3.382699489,-0.848704529,-0.225973014,-0.670822214,0.664060054,0.240744678
1540822844780800000,6.970929313,3.382670059,-0.848707088,-0.225976758,-0.670817412,0.664061695,0.240750014
1540822844782799872,6.970932734,3.382640719,-0.848709895,-0.225980603,-0.670812724,0.664063217,0.240755270
1540822844784800000,6.970936300,3.382611473,-0.848712953,-0.225984533,-0.670808160,0.664064616,0.240760441
1540822844786799872,6.970940007,3.382582325,-0.848716263,-0.225988533,-0.670803728,0.664065889,0.240765524
1540822844788800000,6.970943852,3.382553279,-0.848719822,-0.225992588,-0.670799437,0.664067034,0.240770513
1540822844790800128,6.970947831,3.382524340,-0.848723627,-0.225996684,-0.670795295,0.664068050,0.240775406
1540822844792800000,6.970951941,3.382495513,-0.848727672,-0.226000805,-0.670791310,0.664068935,0.240780200
1540822844794800128,6.970956178,3.382466800,-0.848731951,-0.226004938,-0.670787487,0.664069689,0.240784891
1540822844796800000,6.970960540,3.382438208,-0.848736452,-0.226009068,-0.670783833,0.664070311,0.240789479
1540822844798799872,6.970965022,3.382409739,-0.848741165,-0.226013184,-0.670780351,0.664070802,0.240793961
1540822844800800000,6.970969621,3.382381399,-0.848746075,-0.226017272,-0.670777045,0.664071163,0.240798338
1540822844802799872,6.970974335,3.382353191,-0.848751166,-0.226021320,-0.670773919,0.664071395,0.240802608
1540822844804800000,6.970979159,3.382325120,-0.848756421,-0.226025315,-0.670770974,0.664071499,0.240806772
1540822844806799872,6.970984090,3.382297190,-0.848761819,-0.226029246,-0.670768212,0.664071480,0.240810830
1540822844808800000,6.970989125,3.382269406,-0.848767340,-0.226033102,-0.670765634,0.664071338,0.240814783
1540822844810800128,6.970994260,3.382241772,-0.848772960,-0.226036873,-0.670763238,0.664071077,0.240818634
1540822844812800000,6.970999492,3.382214292,-0.848778656,-0.226040548,-0.670761026,0.664070702,0.240822384
1540822844814800128,6.971004816,3.382186969,-0.848784401,-0.226044118,-0.670758994,0.664070215,0.240826034
1540822844816800000,6.971010230,3.382159809,-0.848790170,-0.226047573,-0.670757140,0.664069622,0.240829588
1540822844818799872,6.971015729,3.382132816,-0.848795933,-0.226050904,-0.670755463,0.664068927,0.240833049
1540822844820800000,6.971021309,3.382105993,-0.848801664,-0.226054103,-0.670753959,0.664068135,0.240836419
1540822844822799872,6.971026967,3.382079345,-0.848807332,-0.226057163,-0.670752623,0.664067252,0.240839703
1540822844824800000,6.971032697,3.382052875,-0.848812907,-0.226060075,-0.670751452,0.664066283,0.240842904
1540822844826800128,6.971038496,3.382026588,-0.848818357,-0.226062832,-0.670750440,0.664065235,0.240846025
1540822844828800000,6.971044360,3.382000488,-0.848823653,-0.226065429,-0.670749582,0.664064113,0.240849070
1540822844830800128,6.971050282,3.381974578,-0.848828761,-0.226067858,-0.670748872,0.664062924,0.240852045
1540822844832800000,6.971056259,3.381948862,-0.848833650,-0.226070114,-0.670748304,0.664061675,0.240854953
1540822844834800128,6.971062285,3.381923344,-0.848838289,-0.226072192,-0.670747871,0.664060372,0.240857799
1540822844836800000,6.971068355,3.381898027,-0.848842644,-0.226074086,-0.670747567,0.664059023,0.240860588
1540822844838799872,6.971074464,3.381872916,-0.848846684,-0.226075793,-0.670747384,0.664057635,0.240863323
1540822844840800000,6.971080605,3.381848013,-0.848850378,-0.226077309,-0.670747313,0.664056215,0.240866009
1540822844842799872,6.971086773,3.381823322,-0.848853692,-0.226078630,-0.670747349,0.664054772,0.240868652
1540822844844800000,6.971092961,3.381798847,-0.848856598,-0.226079753,-0.670747481,0.664053311,0.240871256
1540822844846800128,6.971099163,3.381774591,-0.848859063,-0.226080676,-0.670747702,0.664051842,0.240873825
1540822844848800000,6.971105372,3.381750557,-0.848861059,-0.226081396,-0.670748004,0.664050371,0.240876364
1540822844850800128,6.971111580,3.381726748,-0.848862556,-0.226081912,-0.670748376,0.664048907,0.240878877
1540822844852800000,6.971117781,3.381703167,-0.848863526,-0.226082222,-0.670748812,0.664047458,0.240881368
1540822844854799872,6.971123966,3.381679817,-0.848863943,-0.226082326,-0.670749301,0.664046031,0.240883843
1540822844856800000,6.971130127,3.381656701,-0.848863779,-0.226082224,-0.670749835,0.664044634,0.240886303
1540822844858799872,6.971136257,3.381633822,-0.848863011,-0.226081916,-0.670750404,0.664043275,0.240888754
1540822844860800000,6.971142345,3.381611182,-0.848861616,-0.226081402,-0.670750999,0.664041962,0.240891199
1540822844862799872,6.971148383,3.381588783,-0.848859571,-0.226080683,-0.670751612,0.664040702,0.240893641
1540822844864800000,6.971154362,3.381566629,-0.848856856,-0.226079761,-0.670752232,0.664039503,0.240896084
1540822844866800128,6.971160271,3.381544721,-0.848853453,-0.226078639,-0.670752852,0.664038372,0.240898529
1540822844868800000,6.971166100,3.381523062,-0.848849345,-0.226077318,-0.670753461,0.664037317,0.240900979
1540822844870800128,6.971171838,3.381501653,-0.848844518,-0.226075801,-0.670754052,0.664036346,0.240903436
1540822844872800000,6.971177474,3.381480497,-0.848838959,-0.226074092,-0.670754615,0.664035464,0.240905903
1540822844874799872,6.971182996,3.381459594,-0.848832656,-0.226072195,-0.670755143,0.664034679,0.240908379
1540822844876800000,6.971188393,3.381438948,-0.848825603,-0.226070113,-0.670755626,0.664033997,0.240910866
1540822844878799872,6.971193651,3.381418559,-0.848817794,-0.226067853,-0.670756056,0.664033425,0.240913365
1540822844880800000,6.971198758,3.381398429,-0.848809225,-0.226065418,-0.670756426,0.664032970,0.240915874
1540822844882800128,6.971203699,3.381378559,-0.848799895,-0.226062815,-0.670756729,0.664032636,0.240918394
1540822844884800000,6.971208462,3.381358949,-0.848789808,-0.226060049,-0.670756956,0.664032430,0.240920924
1540822844886800128,6.971213031,3.381339602,-0.848778967,-0.226057129,-0.670757102,0.664032357,0.240923461
1540822844888800000,6.971217391,3.381320517,-0.848767382,-0.226054059,-0.670757159,0.664032422,0.240926003
1540822844890799872,6.971221527,3.381301695,-0.848755063,-0.226050849,-0.670757121,0.664032630,0.240928547
1540822844892800000,6.971225423,3.381283137,-0.848742025,-0.226047506,-0.670756983,0.664032984,0.240931091
1540822844894799872,6.971229061,3.381264843,-0.848728285,-0.226044038,-0.670756739,0.664033490,0.240933629
1540822844896800000,6.971232424,3.381246812,-0.848713865,-0.226040456,-0.670756386,0.664034150,0.240936156
1540822844898799872,6.971235495,3.381229046,-0.848698790,-0.226036767,-0.670755917,0.664034968,0.240938668
1540822844900800000,6.971238255,3.381211543,-0.848683087,-0.226032982,-0.670755330,0.664035946,0.240941158
1540822844902800128,6.971240685,3.381194304,-0.848666789,-0.226029111,-0.670754621,0.664037086,0.240943618
1540822844904800000,6.971242765,3.381177327,-0.848649928,-0.226025165,-0.670753788,0.664038392,0.240946042
1540822844906800128,6.971244477,3.381160612,-0.848632545,-0.226021154,-0.670752827,0.664039864,0.240948422
1540822844908800000,6.971245798,3.381144158,-0.848614677,-0.226017091,-0.670751738,0.664041503,0.240950748
1540822844910799872,6.971246710,3.381127964,-0.848596370,-0.226012986,-0.670750518,0.664043311,0.240953012
1540822844912800000,6.971247190,3.381112028,-0.848577667,-0.226008851,-0.670749167,0.664045287,0.240955205
1540822844914799872,6.971247219,3.381096350,-0.848558618,-0.226004698,-0.670747683,0.664047434,0.240957316
1540822844916800000,6.971246773,3.381080928,-0.848539271,-0.226000539,-0.670746066,0.664049749,0.240959335
1540822844918800128,6.971245833,3.381065760,-0.848519680,-0.225996387,-0.670744317,0.664052234,0.240961252
1540822844920800000,6.971244375,3.381050844,-0.848499899,-0.225992253,-0.670742435,0.664054888,0.240963055
1540822844922800128,6.971242378,3.381036178,-0.848479983,-0.225988149,-0.670740421,0.664057709,0.240964734
1540822844924800000,6.971239821,3.381021760,-0.848459991,-0.225984088,-0.670738277,0.664060697,0.240966278
1540822844926800128,6.971236680,3.381007589,-0.848439980,-0.225980083,-0.670736002,0.664063850,0.240967674
1540822844928800000,6.971232934,3.380993661,-0.848420012,-0.225976145,-0.670733600,0.664067168,0.240968911
1540822844930799872,6.971228561,3.380979973,-0.848400148,-0.225972286,-0.670731071,0.664070648,0.240969978
1540822844932800000,6.971223540,3.380966524,-0.848380450,-0.225968518,-0.670728418,0.664074289,0.240970863
1540822844934799872,6.971217847,3.380953311,-0.848360983,-0.225964854,-0.670725643,0.664078089,0.240971554
1540822844936800000,6.971211463,3.380940330,-0.848341809,-0.225961304,-0.670722748,0.664082044,0.240972038
1540822844938800128,6.971204364,3.380927578,-0.848322994,-0.225957879,-0.670719736,0.664086154,0.240972305
1540822844940800000,6.971196531,3.380915053,-0.848304603,-0.225954592,-0.670716610,0.664090416,0.240972343
1540822844942800128,6.971187942,3.380902751,-0.848286701,-0.225951452,-0.670713374,0.664094827,0.240972140
1540822844944800000,6.971178576,3.380890668,-0.848269354,-0.225948469,-0.670710029,0.664099385,0.240971685
1540822844946799872,6.971168414,3.380878801,-0.848252628,-0.225945654,-0.670706581,0.664104086,0.240970967
1540822844948800000,6.971157435,3.380867147,-0.848236587,-0.225943017,-0.670703031,0.664108928,0.240969975
1540822844950799872,6.971145619,3.380855701,-0.848221296,-0.225940565,-0.670699384,0.664113908,0.240968699
1540822844952800000,6.971132949,3.380844460,-0.848206821,-0.225938308,-0.670695644,0.664119024,0.240967127
1540822844954799872,6.971119406,3.380833419,-0.848193225,-0.225936254,-0.670691813,0.664124272,0.240965251
1540822844956800000,6.971104971,3.380822576,-0.848180571,-0.225934410,-0.670687897,0.664129649,0.240963061
1540822844958800128,6.971089627,3.380811924,-0.848168921,-0.225932783,-0.670683898,0.664135153,0.240960548
1540822844960800000,6.971073358,3.380801460,-0.848158336,-0.225931379,-0.670679821,0.664140779,0.240957703
1540822844962800128,6.971056148,3.380791180,-0.848148877,-0.225930203,-0.670675670,0.664146527,0.240954518
1540822844964800000,6.971037981,3.380781079,-0.848140602,-0.225929261,-0.670671449,0.664152392,0.240950987
1540822844966799872,6.971018842,3.380771153,-0.848133567,-0.225928555,-0.670667161,0.664158371,0.240947101
1540822844968800000,6.970998719,3.380761396,-0.848127828,-0.225928091,-0.670662810,0.664164463,0.240942855
1540822844970799872,6.970977597,3.380751805,-0.848123439,-0.225927869,-0.670658401,0.664170663,0.240938243
1540822844972800000,6.970955465,3.380742373,-0.848120450,-0.225927892,-0.670653937,0.664176971,0.240933261
1540822844974800128,6.970932312,3.380733097,-0.848118912,-0.225928160,-0.670649422,0.664183382,0.240927904
1540822844976800000,6.970908128,3.380723971,-0.848118871,-0.225928673,-0.670644859,0.664189895,0.240922169
1540822844978800128,6.970882902,3.380714989,-0.848120372,-0.225929429,-0.670640253,0.664196507,0.240916053
1540822844980800000,6.970856627,3.380706148,-0.848123457,-0.225930427,-0.670635605,0.664203217,0.240909556
1540822844982800128,6.970829296,3.380697441,-0.848128165,-0.225931663,-0.670630921,0.664210021,0.240902676
1540822844984800000,6.970800903,3.380688863,-0.848134533,-0.225933132,-0.670626202,0.664216920,0.240895413
1540822844986799872,6.970771441,3.380680409,-0.848142595,-0.225934830,-0.670621453,0.664223910,0.240887769
1540822844988800000,6.970740909,3.380672072,-0.848152379,-0.225936750,-0.670616675,0.664230991,0.240879746
1540822844990799872,6.970709303,3.380663849,-0.848163914,-0.225938883,-0.670611871,0.664238161,0.240871347
1540822844992800000,6.970676622,3.380655732,-0.848177222,-0.225941221,-0.670607044,0.664245419,0.240862577
1540822844994800128,6.970642865,3.380647717,-0.848192324,-0.225943754,-0.670602195,0.664252765,0.240853441
1540822844996800000,6.970608035,3.380639797,-0.848209236,-0.225946470,-0.670597327,0.664260198,0.240843946
1540822844998800128,6.970572133,3.380631966,-0.848227969,-0.225949356,-0.670592442,0.664267718,0.240834100
1540822845000800000,6.970535164,3.380624220,-0.848248532,-0.225952398,-0.670587541,0.664275325,0.240823912
1540822845002799872,6.970497133,3.380616551,-0.848270930,-0.225955581,-0.670582624,0.664283020,0.240813392
1540822845004800000,6.970458047,3.380608954,-0.848295163,-0.225958888,-0.670577693,0.664290802,0.240802551
1540822845006799872,6.970417913,3.380601423,-0.848321229,-0.225962302,-0.670572749,0.664298673,0.240791402
1540822845008800000,6.970376741,3.380593952,-0.848349122,-0.225965805,-0.670567792,0.664306633,0.240779958
1540822845010799872,6.970334540,3.380586535,-0.848378834,-0.225969376,-0.670562823,0.664314684,0.240768233
1540822845012800000,6.970291322,3.380579166,-0.848410351,-0.225972997,-0.670557841,0.664322827,0.240756242
1540822845014800128,6.970247099,3.380571839,-0.848443659,-0.225976645,-0.670552847,0.664331064,0.240744000
1540822845016800000,6.970201885,3.380564549,-0.848478739,-0.225980300,-0.670547840,0.664339395,0.240731525
1540822845018800128,6.970155694,3.380557288,-0.848515571,-0.225983938,-0.670542819,0.664347824,0.240718833
